Chart,Question,Id
WineQT_boxplots.png,"It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable residual sugar.",14256
WineQT_boxplots.png,"It is clear that variable total sulfur dioxide shows some outliers, but we can’t be sure of the same for variable residual sugar.",14257
WineQT_histograms_numeric.png,"It is clear that variable density shows some outliers, but we can’t be sure of the same for variable residual sugar.",14258
WineQT_boxplots.png,"It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable residual sugar.",14259
WineQT_histograms_numeric.png,"It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable residual sugar.",14260
WineQT_boxplots.png,"It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable residual sugar.",14261
WineQT_histograms_numeric.png,"It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable residual sugar.",14262
WineQT_boxplots.png,"It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable chlorides.",14263
WineQT_histograms_numeric.png,"It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable chlorides.",14264
WineQT_histograms_numeric.png,"It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable chlorides.",14265
WineQT_boxplots.png,"It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable chlorides.",14266
WineQT_histograms_numeric.png,"It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable chlorides.",14267
WineQT_histograms_numeric.png,"It is clear that variable total sulfur dioxide shows some outliers, but we can’t be sure of the same for variable chlorides.",14268
WineQT_histograms_numeric.png,"It is clear that variable density shows some outliers, but we can’t be sure of the same for variable chlorides.",14269
WineQT_histograms_numeric.png,"It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable chlorides.",14270
WineQT_histograms_numeric.png,"It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable chlorides.",14271
WineQT_boxplots.png,"It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable chlorides.",14272
WineQT_boxplots.png,"It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable chlorides.",14273
WineQT_boxplots.png,"It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.",14274
WineQT_histograms_numeric.png,"It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.",14275
WineQT_histograms_numeric.png,"It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.",14276
WineQT_boxplots.png,"It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.",14277
WineQT_histograms_numeric.png,"It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.",14278
WineQT_histograms_numeric.png,"It is clear that variable total sulfur dioxide shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.",14279
WineQT_boxplots.png,"It is clear that variable density shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.",14280
WineQT_boxplots.png,"It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.",14281
WineQT_boxplots.png,"It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.",14282
WineQT_histograms_numeric.png,"It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.",14283
WineQT_histograms_numeric.png,"It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable free sulfur dioxide.",14284
WineQT_boxplots.png,"It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.",14285
WineQT_histograms_numeric.png,"It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.",14286
WineQT_histograms_numeric.png,"It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.",14287
WineQT_boxplots.png,"It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.",14288
WineQT_histograms_numeric.png,"It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.",14289
WineQT_histograms_numeric.png,"It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.",14290
WineQT_histograms_numeric.png,"It is clear that variable density shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.",14291
WineQT_histograms_numeric.png,"It is clear that variable pH shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.",14292
WineQT_histograms_numeric.png,"It is clear that variable sulphates shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.",14293
WineQT_boxplots.png,"It is clear that variable alcohol shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.",14294
WineQT_histograms_numeric.png,"It is clear that variable quality shows some outliers, but we can’t be sure of the same for variable total sulfur dioxide.",14295
WineQT_boxplots.png,"It is clear that variable fixed acidity shows some outliers, but we can’t be sure of the same for variable density.",14296
WineQT_boxplots.png,"It is clear that variable volatile acidity shows some outliers, but we can’t be sure of the same for variable density.",14297
WineQT_boxplots.png,"It is clear that variable citric acid shows some outliers, but we can’t be sure of the same for variable density.",14298
WineQT_boxplots.png,"It is clear that variable residual sugar shows some outliers, but we can’t be sure of the same for variable density.",14299
WineQT_histograms_numeric.png,"It is clear that variable chlorides shows some outliers, but we can’t be sure of the same for variable density.",14300
WineQT_histograms_numeric.png,"It is clear that variable free sulfur dioxide shows some outliers, but we can’t be sure of the same for variable density.",14301
