no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,repeated_guest,avg_price_per_room,no_of_special_requests,booking_status
2,0,0,3,Meal Plan 1,0,Room_Type 4,85,2018,4,7,0,99.3,0,Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,10,21,0,139.0,0,Canceled
3,0,1,4,Meal Plan 1,0,Room_Type 4,104,2018,7,18,0,141.3,0,Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,96,2018,9,27,0,122.31,1,Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 1,177,2018,8,5,0,72.25,1,Not_Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,36,2018,11,1,0,75.0,0,Not_Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 1,35,2018,3,25,0,540.0,0,Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 4,15,2018,4,20,0,137.0,1,Not_Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,13,2018,1,20,0,96.0,1,Not_Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 1,1,2017,8,8,0,98.0,0,Not_Canceled
2,0,2,1,Meal Plan 1,0,Room_Type 4,0,2017,9,19,0,136.0,1,Not_Canceled
2,0,0,4,Meal Plan 1,1,Room_Type 1,119,2018,6,15,0,128.85,0,Not_Canceled
2,0,1,1,Meal Plan 2,0,Room_Type 4,119,2018,10,22,0,166.5,0,Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,25,2018,11,11,0,9.0,0,Not_Canceled
2,0,2,0,Meal Plan 1,0,Room_Type 1,12,2018,12,4,0,104.0,0,Not_Canceled
2,0,1,3,Meal Plan 2,0,Room_Type 1,129,2018,5,16,0,106.25,0,Not_Canceled
1,0,2,2,Meal Plan 1,0,Room_Type 1,124,2018,11,6,0,146.03,3,Not_Canceled
2,0,1,3,Meal Plan 1,1,Room_Type 1,62,2018,8,8,0,144.0,1,Not_Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,27,2018,5,10,0,141.0,0,Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,8,2018,9,16,0,126.0,2,Not_Canceled
2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,0,115.0,1,Canceled
1,0,2,0,Meal Plan 1,1,Room_Type 1,3,2018,10,23,1,67.0,1,Not_Canceled
2,0,1,1,Meal Plan 1,0,Room_Type 4,41,2018,5,28,0,131.4,1,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 4,79,2018,3,21,0,96.3,0,Not_Canceled
1,0,4,11,Meal Plan 1,0,Room_Type 1,68,2018,3,29,0,76.22,0,Canceled
2,0,2,2,Not Selected,0,Room_Type 1,65,2018,3,13,0,63.75,0,Not_Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 4,14,2018,3,29,0,89.32,1,Not_Canceled
2,0,2,3,Not Selected,0,Room_Type 1,17,2018,1,22,0,75.0,0,Not_Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,41,2017,10,1,0,103.05,0,Not_Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 1,10,2018,11,27,0,89.89,3,Not_Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,154,2018,9,8,0,126.9,3,Not_Canceled
2,0,0,1,Not Selected,0,Room_Type 1,20,2018,7,29,0,99.0,1,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,0,95.0,0,Not_Canceled
2,0,0,1,Not Selected,0,Room_Type 1,20,2018,11,4,0,80.0,0,Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 1,108,2018,3,13,0,65.96,0,Not_Canceled
1,0,1,1,Meal Plan 1,0,Room_Type 1,3,2018,5,23,0,90.0,0,Not_Canceled
2,0,0,2,Meal Plan 2,0,Room_Type 4,57,2018,6,2,0,157.14,1,Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 5,7,2018,2,5,0,86.0,0,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,23,2018,7,5,0,145.0,0,Canceled
1,0,0,0,Meal Plan 2,0,Room_Type 1,30,2017,9,24,0,0.0,0,Not_Canceled
2,0,2,5,Meal Plan 1,0,Room_Type 4,61,2018,10,14,0,132.3,0,Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 1,12,2017,10,12,0,100.0,0,Not_Canceled
2,0,1,1,Meal Plan 1,0,Room_Type 1,104,2018,7,16,0,105.3,0,Canceled
2,1,0,2,Meal Plan 1,0,Room_Type 2,38,2018,3,4,0,97.1,1,Not_Canceled
2,0,2,1,Meal Plan 2,0,Room_Type 1,110,2017,7,25,0,94.5,0,Not_Canceled
2,0,2,5,Meal Plan 1,0,Room_Type 1,12,2018,8,12,0,151.0,1,Not_Canceled
1,0,4,9,Meal Plan 1,0,Room_Type 1,37,2018,12,15,0,92.31,1,Canceled
2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,0,115.0,1,Canceled
2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,0,80.0,0,Not_Canceled
2,2,0,1,Meal Plan 1,0,Room_Type 6,3,2017,8,29,0,156.0,0,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,47,2018,3,11,0,59.91,1,Not_Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 4,37,2017,11,4,0,60.0,0,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,4,2018,10,3,0,160.0,1,Not_Canceled
2,0,1,5,Meal Plan 1,0,Room_Type 1,133,2018,5,17,0,85.5,0,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,158,2018,8,29,0,96.3,0,Canceled
1,0,2,1,Meal Plan 1,0,Room_Type 1,11,2018,5,1,0,137.67,0,Canceled
2,0,1,4,Meal Plan 1,0,Room_Type 4,191,2018,7,27,0,99.45,1,Canceled
1,0,1,2,Meal Plan 1,0,Room_Type 1,111,2018,10,10,0,120.0,0,Not_Canceled
1,0,1,0,Meal Plan 1,0,Room_Type 1,4,2018,1,4,1,66.0,0,Not_Canceled
2,2,2,3,Meal Plan 2,0,Room_Type 6,5,2018,3,27,0,254.0,0,Canceled
2,0,2,4,Meal Plan 1,0,Room_Type 1,17,2017,8,29,0,97.5,1,Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 4,35,2017,9,17,0,97.0,0,Not_Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,36,2018,2,24,0,72.9,1,Not_Canceled
2,0,2,5,Meal Plan 1,0,Room_Type 1,147,2018,9,14,0,126.9,1,Not_Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 1,2,2017,9,20,0,145.0,2,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 4,73,2018,10,24,0,113.7,1,Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,2,13,0,79.0,0,Not_Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 4,9,2018,12,9,0,99.88,2,Not_Canceled
2,0,0,4,Meal Plan 2,0,Room_Type 1,100,2018,9,28,0,140.0,1,Not_Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 1,159,2018,6,27,0,90.95,1,Not_Canceled
2,0,0,3,Not Selected,0,Room_Type 1,30,2018,12,8,0,88.0,2,Not_Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,5,31,0,0.0,0,Not_Canceled
2,0,1,1,Meal Plan 1,0,Room_Type 1,12,2017,12,5,0,55.0,0,Not_Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 1,95,2018,11,18,0,85.0,1,Not_Canceled
2,0,0,3,Not Selected,0,Room_Type 1,21,2018,10,25,0,88.0,0,Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 2,78,2018,8,19,0,115.68,1,Not_Canceled
2,0,0,4,Meal Plan 1,0,Room_Type 1,197,2017,12,29,0,110.43,0,Not_Canceled
2,0,2,0,Meal Plan 1,0,Room_Type 5,5,2018,5,22,0,119.0,0,Not_Canceled
1,0,2,4,Meal Plan 1,0,Room_Type 1,1,2018,11,9,0,0.0,1,Not_Canceled
2,0,1,4,Not Selected,0,Room_Type 1,113,2018,5,18,0,126.65,0,Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 4,34,2018,10,2,0,95.47,1,Not_Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 4,130,2018,5,5,0,114.3,0,Canceled
2,0,0,2,Meal Plan 2,0,Room_Type 1,30,2017,9,30,0,121.0,0,Not_Canceled
2,0,2,0,Meal Plan 1,0,Room_Type 4,91,2018,8,21,0,159.3,0,Not_Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 1,11,2018,1,21,0,89.0,1,Not_Canceled
1,0,0,1,Not Selected,0,Room_Type 1,9,2018,5,18,1,124.0,1,Not_Canceled
2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,0,109.0,0,Canceled
1,0,2,3,Meal Plan 1,0,Room_Type 1,115,2018,2,27,0,75.0,0,Not_Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 1,10,2017,8,17,0,99.0,1,Canceled
2,1,2,2,Meal Plan 1,0,Room_Type 1,32,2018,8,6,0,152.1,1,Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,8,2018,3,1,0,56.0,0,Not_Canceled
2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,0,115.0,1,Canceled
2,0,1,3,Meal Plan 1,1,Room_Type 1,75,2018,3,28,0,91.45,0,Not_Canceled
2,2,1,0,Meal Plan 1,0,Room_Type 6,1,2017,8,9,0,153.0,2,Not_Canceled
1,0,1,1,Meal Plan 2,0,Room_Type 1,88,2017,10,5,0,90.6,0,Not_Canceled
2,0,1,1,Meal Plan 1,0,Room_Type 1,93,2018,6,20,0,121.5,1,Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,47,2018,9,22,0,104.88,0,Not_Canceled
1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,0,110.0,0,Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2017,11,25,1,65.0,0,Not_Canceled
2,0,1,2,Not Selected,0,Room_Type 1,243,2018,9,9,0,95.4,0,Canceled
3,0,2,4,Meal Plan 1,0,Room_Type 4,30,2018,7,7,0,168.3,4,Not_Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 1,28,2018,1,16,0,89.0,1,Not_Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 4,3,2018,4,21,0,110.0,0,Not_Canceled
1,0,0,1,Not Selected,0,Room_Type 1,213,2018,12,17,0,67.5,0,Not_Canceled
2,0,2,1,Meal Plan 1,0,Room_Type 1,51,2018,9,11,0,85.5,0,Not_Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 4,22,2018,9,24,0,104.22,1,Not_Canceled
2,0,0,4,Meal Plan 1,0,Room_Type 4,25,2018,5,31,0,146.11,0,Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 1,92,2018,11,11,0,90.0,0,Not_Canceled
2,0,0,4,Meal Plan 1,0,Room_Type 4,61,2018,12,7,0,96.9,1,Not_Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,12,15,0,88.0,2,Not_Canceled
1,0,0,0,Meal Plan 1,0,Room_Type 1,1,2018,2,6,0,0.0,0,Not_Canceled
1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,0,60.0,0,Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 4,224,2018,9,3,0,109.31,1,Canceled
2,2,2,2,Meal Plan 1,0,Room_Type 6,12,2018,5,13,0,216.0,0,Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 1,39,2018,12,27,0,65.0,1,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,4,2018,12,7,0,75.08,1,Not_Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 4,107,2018,5,26,0,132.6,1,Not_Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,46,2018,9,9,0,108.72,0,Not_Canceled
2,0,2,2,Not Selected,0,Room_Type 1,110,2018,6,17,0,109.65,1,Not_Canceled
2,0,0,1,Not Selected,0,Room_Type 1,1,2018,10,13,0,85.0,0,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,20,2018,4,12,0,90.0,0,Not_Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,66,2018,9,1,0,141.9,1,Not_Canceled
2,0,1,3,Not Selected,0,Room_Type 1,166,2018,7,7,0,80.75,1,Not_Canceled
3,0,1,2,Meal Plan 1,0,Room_Type 1,155,2018,6,27,0,128.7,0,Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 4,77,2018,9,14,0,149.4,0,Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,0,130.0,0,Canceled
3,0,2,1,Meal Plan 2,0,Room_Type 1,138,2017,8,22,0,138.5,1,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,0,95.0,0,Not_Canceled
1,0,1,1,Meal Plan 1,0,Room_Type 1,3,2018,7,18,0,79.0,1,Not_Canceled
2,0,1,4,Meal Plan 1,0,Room_Type 1,94,2018,3,28,0,80.75,1,Not_Canceled
2,0,1,0,Meal Plan 1,0,Room_Type 1,139,2018,7,4,0,96.3,1,Not_Canceled
2,0,0,4,Meal Plan 1,0,Room_Type 1,51,2018,11,16,0,75.0,0,Not_Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 1,19,2017,10,3,0,111.75,2,Not_Canceled
2,0,1,0,Meal Plan 1,0,Room_Type 1,12,2018,2,7,0,93.0,2,Not_Canceled
2,0,1,5,Meal Plan 1,0,Room_Type 1,18,2017,9,7,0,143.0,1,Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 1,10,2018,4,7,0,101.0,0,Canceled
1,0,0,3,Meal Plan 1,0,Room_Type 1,4,2018,2,16,1,65.0,1,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 4,8,2018,5,10,0,108.57,0,Canceled
2,0,2,1,Meal Plan 1,0,Room_Type 1,23,2018,10,9,0,85.0,0,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,46,2018,3,10,0,82.9,1,Not_Canceled
2,0,1,2,Not Selected,0,Room_Type 1,97,2018,4,25,0,85.5,0,Not_Canceled
2,0,2,1,Meal Plan 1,0,Room_Type 4,45,2018,3,19,0,112.5,1,Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 1,222,2018,4,28,0,118.0,0,Canceled
2,0,2,5,Meal Plan 2,0,Room_Type 1,277,2018,9,5,0,89.14,1,Not_Canceled
2,0,1,1,Meal Plan 2,0,Room_Type 1,145,2018,10,22,0,153.0,0,Canceled
2,0,0,1,Not Selected,0,Room_Type 1,2,2018,1,26,0,81.0,0,Not_Canceled
2,0,0,1,Meal Plan 2,0,Room_Type 1,72,2017,9,18,0,108.0,0,Not_Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 1,116,2018,2,28,0,72.0,0,Canceled
1,0,1,0,Meal Plan 1,0,Room_Type 1,7,2017,10,12,0,65.0,0,Not_Canceled
2,0,2,0,Meal Plan 1,0,Room_Type 1,36,2018,6,26,0,94.35,0,Not_Canceled
0,2,2,2,Meal Plan 1,0,Room_Type 2,88,2018,10,8,0,108.0,3,Not_Canceled
1,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,0,90.0,0,Not_Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 1,9,2017,8,23,0,90.0,2,Not_Canceled
2,2,1,2,Meal Plan 1,0,Room_Type 2,3,2018,2,12,0,85.03,2,Not_Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 1,165,2018,7,21,0,99.45,2,Not_Canceled
2,0,0,2,Meal Plan 2,0,Room_Type 1,86,2017,9,24,0,120.0,0,Not_Canceled
2,1,2,3,Meal Plan 1,0,Room_Type 1,1,2017,9,20,0,111.65,2,Not_Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 1,100,2018,9,1,0,129.6,0,Canceled
2,0,0,2,Not Selected,0,Room_Type 1,59,2018,3,9,0,67.5,0,Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,78,2018,11,23,0,86.4,2,Not_Canceled
3,0,2,5,Meal Plan 1,0,Room_Type 4,178,2018,7,28,0,127.62,1,Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2017,10,12,0,65.0,1,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 6,7,2018,9,16,0,191.73,2,Not_Canceled
2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,95.0,0,Canceled
2,0,2,3,Meal Plan 1,0,Room_Type 1,89,2018,6,26,0,107.1,2,Not_Canceled
2,0,2,2,Not Selected,0,Room_Type 1,64,2018,7,24,0,94.5,0,Canceled
1,0,1,2,Meal Plan 1,0,Room_Type 1,1,2018,6,17,0,70.0,0,Not_Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,193,2017,10,15,0,65.0,0,Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,113,2018,4,15,0,96.3,1,Not_Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,10,27,0,65.0,0,Not_Canceled
1,0,1,3,Meal Plan 1,0,Room_Type 1,0,2018,11,14,0,95.0,2,Not_Canceled
2,0,2,2,Not Selected,0,Room_Type 1,214,2018,9,30,0,96.9,2,Not_Canceled
2,0,0,2,Not Selected,0,Room_Type 1,28,2018,10,28,0,110.0,2,Not_Canceled
1,0,2,2,Meal Plan 1,0,Room_Type 1,7,2018,6,12,0,112.5,1,Not_Canceled
2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,0,101.5,0,Not_Canceled
2,0,2,5,Meal Plan 1,0,Room_Type 1,76,2017,9,16,0,71.4,1,Not_Canceled
3,0,1,3,Meal Plan 1,0,Room_Type 4,184,2018,10,17,0,128.7,2,Canceled
2,0,1,3,Meal Plan 1,0,Room_Type 1,17,2018,2,15,0,91.0,1,Not_Canceled
2,1,2,0,Meal Plan 1,0,Room_Type 4,26,2018,5,29,0,153.5,2,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,8,11,0,144.0,0,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,0,73.0,0,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 4,20,2018,11,15,0,114.0,2,Not_Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,5,31,0,121.0,0,Not_Canceled
2,1,1,0,Meal Plan 1,0,Room_Type 4,23,2018,5,22,0,173.5,1,Not_Canceled
2,0,1,4,Meal Plan 2,0,Room_Type 1,10,2018,4,25,0,174.0,1,Canceled
1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,0,110.0,0,Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,0,120.0,0,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,128,2018,6,6,0,126.9,1,Not_Canceled
2,0,2,1,Meal Plan 1,0,Room_Type 4,115,2018,10,9,0,132.3,2,Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,40,2018,12,16,0,106.0,1,Not_Canceled
1,0,1,2,Meal Plan 1,0,Room_Type 1,32,2018,10,10,1,95.0,0,Not_Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 4,32,2018,9,27,0,154.0,1,Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,39,2018,3,4,0,77.5,1,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,0,130.0,0,Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 1,14,2017,9,1,0,105.0,2,Not_Canceled
1,0,0,1,Meal Plan 1,1,Room_Type 1,4,2018,6,21,1,67.0,0,Not_Canceled
2,0,2,5,Meal Plan 1,0,Room_Type 1,128,2018,2,5,0,43.43,1,Not_Canceled
2,0,2,4,Meal Plan 1,0,Room_Type 4,2,2018,4,29,0,151.0,1,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,14,2018,3,11,0,109.0,1,Not_Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,12,2017,8,5,0,65.0,0,Not_Canceled
2,1,2,2,Meal Plan 1,0,Room_Type 1,122,2018,12,25,0,113.78,1,Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,19,0,65.0,0,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,15,2018,1,26,0,80.0,0,Not_Canceled
2,0,2,1,Meal Plan 1,0,Room_Type 1,86,2018,6,19,0,126.9,1,Not_Canceled
1,0,1,5,Meal Plan 1,0,Room_Type 1,46,2018,11,7,0,124.71,0,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,19,2018,6,22,0,90.0,0,Not_Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,9,8,0,91.2,0,Not_Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,173,2018,7,12,0,72.25,0,Not_Canceled
2,0,2,2,Not Selected,0,Room_Type 1,60,2018,12,2,0,74.8,0,Canceled
2,1,2,1,Meal Plan 2,0,Room_Type 1,87,2018,2,14,0,117.79,1,Not_Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,16,2018,3,11,0,75.0,0,Not_Canceled
3,0,2,3,Meal Plan 1,0,Room_Type 4,77,2018,6,19,0,153.18,2,Not_Canceled
3,0,1,2,Meal Plan 1,0,Room_Type 4,141,2018,10,24,0,132.6,2,Not_Canceled
1,0,2,1,Meal Plan 1,0,Room_Type 1,16,2018,10,2,0,95.0,0,Not_Canceled
2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,0,95.0,0,Canceled
2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,0,109.0,0,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,115,2018,6,6,0,116.1,1,Not_Canceled
3,0,1,1,Meal Plan 1,0,Room_Type 4,204,2018,9,12,0,168.3,2,Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,1,90.0,0,Not_Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 1,130,2018,5,1,0,71.6,3,Not_Canceled
2,0,2,5,Not Selected,0,Room_Type 1,142,2018,8,22,0,68.8,1,Not_Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 2,179,2018,8,31,0,103.69,0,Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,35,2018,1,13,0,78.3,0,Canceled
1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,1,11,1,65.0,0,Not_Canceled
2,0,2,1,Meal Plan 2,1,Room_Type 4,30,2018,3,6,0,140.6,1,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,7,2018,12,27,1,65.0,1,Not_Canceled
3,0,1,2,Meal Plan 1,0,Room_Type 4,229,2018,12,9,0,110.7,0,Not_Canceled
2,0,0,3,Meal Plan 1,0,Room_Type 1,117,2018,7,12,0,72.25,0,Not_Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 1,134,2017,12,4,0,65.0,0,Not_Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 1,105,2018,4,6,0,62.86,0,Not_Canceled
1,0,1,0,Meal Plan 1,0,Room_Type 1,3,2017,12,14,0,62.37,0,Not_Canceled
2,1,2,1,Meal Plan 1,0,Room_Type 1,58,2017,10,10,0,92.75,1,Not_Canceled
1,0,1,2,Meal Plan 1,0,Room_Type 1,5,2018,5,16,0,98.32,0,Not_Canceled
2,0,0,2,Meal Plan 2,0,Room_Type 1,30,2017,9,30,0,121.0,0,Not_Canceled
2,0,2,1,Not Selected,0,Room_Type 1,34,2018,6,19,0,98.1,0,Canceled
2,1,0,2,Meal Plan 1,0,Room_Type 1,62,2018,7,26,0,121.5,1,Not_Canceled
2,0,2,5,Meal Plan 1,0,Room_Type 4,186,2018,8,3,0,112.2,0,Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 4,27,2018,10,10,0,144.9,0,Canceled
2,0,3,10,Not Selected,0,Room_Type 1,72,2018,11,14,0,75.82,0,Canceled
2,0,1,1,Not Selected,0,Room_Type 1,165,2018,11,5,0,80.1,2,Not_Canceled
2,0,2,0,Meal Plan 2,0,Room_Type 1,275,2018,4,17,0,110.0,0,Canceled
1,0,0,2,Meal Plan 2,0,Room_Type 1,6,2017,12,10,0,0.0,0,Not_Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,164,2017,10,2,0,100.0,0,Not_Canceled
1,0,1,3,Meal Plan 1,0,Room_Type 1,125,2018,6,30,0,68.0,0,Not_Canceled
2,0,2,2,Meal Plan 1,0,Room_Type 1,21,2017,9,5,0,105.0,3,Not_Canceled
2,0,1,2,Not Selected,0,Room_Type 1,164,2018,10,17,0,108.0,0,Canceled
1,0,1,2,Not Selected,0,Room_Type 1,82,2018,11,7,0,133.98,1,Not_Canceled
2,0,0,2,Not Selected,0,Room_Type 1,88,2018,4,7,0,76.5,0,Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,2,23,0,70.84,0,Not_Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 4,52,2018,4,15,0,127.8,0,Not_Canceled
1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2017,9,15,0,65.0,0,Not_Canceled
2,0,1,3,Not Selected,0,Room_Type 1,108,2018,10,17,0,108.0,2,Not_Canceled
1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,0,80.0,0,Not_Canceled
2,1,1,1,Meal Plan 1,1,Room_Type 1,31,2018,7,23,0,161.1,0,Not_Canceled
3,0,2,2,Meal Plan 1,0,Room_Type 4,92,2018,8,20,0,150.3,0,Canceled
3,0,0,3,Meal Plan 1,0,Room_Type 4,184,2018,8,4,0,137.7,2,Canceled
2,1,0,2,Meal Plan 1,0,Room_Type 7,22,2018,8,30,0,199.82,1,Not_Canceled
2,0,0,4,Meal Plan 1,0,Room_Type 1,105,2018,9,7,0,129.6,2,Not_Canceled
1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,0,60.0,0,Canceled
1,0,0,3,Not Selected,0,Room_Type 1,63,2018,11,3,0,73.8,1,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,10,2,0,100.0,0,Not_Canceled
1,0,2,1,Not Selected,0,Room_Type 1,42,2018,4,30,0,116.1,0,Canceled
2,0,1,2,Not Selected,0,Room_Type 1,24,2018,5,2,0,129.0,1,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 2,97,2017,10,19,0,68.79,2,Not_Canceled
2,0,2,2,Not Selected,0,Room_Type 1,161,2018,7,16,0,87.13,1,Not_Canceled
1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,0,60.0,0,Canceled
2,0,0,2,Not Selected,0,Room_Type 1,12,2018,7,19,0,114.0,1,Not_Canceled
2,0,0,1,Not Selected,0,Room_Type 1,0,2018,9,9,0,107.42,0,Not_Canceled
2,0,0,1,Meal Plan 1,0,Room_Type 1,42,2018,1,16,0,80.3,1,Not_Canceled
2,0,1,2,Meal Plan 1,0,Room_Type 1,21,2018,11,25,0,104.0,2,Not_Canceled
1,0,0,2,Meal Plan 1,0,Room_Type 1,181,2018,10,11,0,120.0,0,Canceled
2,2,1,1,Meal Plan 1,0,Room_Type 6,76,2018,8,15,0,207.9,1,Not_Canceled
2,0,0,2,Meal Plan 1,0,Room_Type 4,55,2018,11,22,0,102.6,1,Not_Canceled
