Id,Chart,Question,Answer
2484,BankNoteAuthentication_nr_records_nr_variables.png,"Given the number of records and that some variables are date, we might be facing the curse of dimensionality.",F
2485,BankNoteAuthentication_histograms_numeric.png,All variables should be dealt with as symbolic.,F
2486,BankNoteAuthentication_histograms_numeric.png,The variable skewness can be seen as ordinal.,F
2487,BankNoteAuthentication_histograms_numeric.png,The variable skewness can be seen as ordinal without losing information.,F
2488,BankNoteAuthentication_histograms_numeric.png,Variable variance is balanced.,T
2489,BankNoteAuthentication_histograms_numeric.png,"It is clear that variable variance shows some outliers, but we can’t be sure of the same for variable entropy.",F
2490,BankNoteAuthentication_histograms_numeric.png,Outliers seem to be a problem in the dataset.,T
2491,BankNoteAuthentication_histograms_numeric.png,Variable variance shows a high number of outlier values.,F
2492,BankNoteAuthentication_histograms_numeric.png,Variable skewness doesn’t have any outliers.,F
2493,BankNoteAuthentication_histograms_numeric.png,Variable curtosis presents some outliers.,T
2494,BankNoteAuthentication_histograms_numeric.png,At least 60% of the variables present outliers.,T
2495,BankNoteAuthentication_histograms_numeric.png,The existence of outliers is one of the problems to tackle in this dataset.,T
2496,BankNoteAuthentication_histograms_numeric.png,"Considering the common semantics for variance and skewness variables, dummification if applied would increase the risk of facing the curse of dimensionality.",T
2497,BankNoteAuthentication_histograms_numeric.png,"Considering the common semantics for curtosis variable, dummification would be the most adequate encoding.",F
2498,BankNoteAuthentication_histograms_numeric.png,The variable entropy can be coded as ordinal without losing information.,F
2499,BankNoteAuthentication_histograms_numeric.png,Feature generation based on variable skewness seems to be promising.,F
2500,BankNoteAuthentication_histograms_numeric.png,"Feature generation based on the use of variable curtosis wouldn’t be useful, but the use of variance seems to be promising.",F
2501,BankNoteAuthentication_histograms_numeric.png,"Given the usual semantics of curtosis variable, dummification would have been a better codification.",F
2502,BankNoteAuthentication_histograms_numeric.png,"Not knowing the semantics of entropy variable, dummification could have been a more adequate codification.",F
2503,Iris_decision_tree.png,"The variable PetalWidthCm discriminates between the target values, as shown in the decision tree.",T
2504,Iris_decision_tree.png,Variable PetalWidthCm is one of the most relevant variables.,T
2505,Iris_decision_tree.png,"A smaller tree would be delivered if we would apply post-pruning, accepting an accuracy reduction of 8%.",F
2506,Iris_decision_tree.png,"Considering that A=True<=>[PetalWidthCm <= 0.7] and B=True<=>[PetalWidthCm <= 1.75], the Decision Tree presented classifies (not A, not B) as Iris-versicolor.",F
2507,Iris_decision_tree.png,"Considering that A=True<=>[PetalWidthCm <= 0.7] and B=True<=>[PetalWidthCm <= 1.75], it is possible to state that KNN algorithm classifies (A,B) as Iris-virginica for any k ≤ 38.",F
2508,Iris_decision_tree.png,"Considering that A=True<=>[PetalWidthCm <= 0.7] and B=True<=>[PetalWidthCm <= 1.75], it is possible to state that KNN algorithm classifies (A,B) as Iris-setosa for any k ≤ 32.",T
2509,Iris_overfitting_mlp.png,We are able to identify the existence of overfitting for MLP models trained longer than 300 episodes.,F
2510,Iris_overfitting_gb.png,We are able to identify the existence of overfitting for gradient boosting models with more than 1002 estimators.,F
2511,Iris_overfitting_rf.png,"Results for Random Forests identified as 10, may be explained by its estimators being in underfitting.",F
2512,Iris_overfitting_rf.png,The random forests results shown can be explained by the lack of diversity resulting from the number of features considered.,F
2513,Iris_overfitting_rf.png,We are able to identify the existence of overfitting for random forest models with more than 1002 estimators.,F
2514,Iris_overfitting_knn.png,KNN is in overfitting for k larger than 17.,F
2515,Iris_overfitting_knn.png,KNN with 11 neighbour is in overfitting.,F
2516,Iris_overfitting_knn.png,KNN with less than 7 neighbours is in overfitting.,F
2517,Iris_overfitting_knn.png,We are able to identify the existence of overfitting for KNN models with less than 4 neighbors.,F
2518,Iris_overfitting_decision_tree.png,"According to the decision tree overfitting chart, the tree with 16 nodes of depth is in overfitting.",F
2519,Iris_overfitting_decision_tree.png,The chart reporting the accuracy for different trees shows that the model enters in overfitting for models with depth higher than 8.,F
2520,Iris_overfitting_decision_tree.png,The decision tree is in overfitting for depths above 10.,F
2521,Iris_overfitting_decision_tree.png,We are able to identify the existence of overfitting for decision tree models with more than 3 nodes of depth.,F
2522,Iris_pca.png,Using the first 2 principal components would imply an error between 10 and 25%.,F
2523,Iris_correlation_heatmap.png,The intrinsic dimensionality of this dataset is 2.,T
2524,Iris_correlation_heatmap.png,One of the variables PetalWidthCm or SepalLengthCm can be discarded without losing information.,T
2525,Iris_correlation_heatmap.png,The variable PetalLengthCm can be discarded without risking losing information.,T
2526,Iris_correlation_heatmap.png,"Variables SepalLengthCm and SepalWidthCm are redundant, but we can’t say the same for the pair PetalLengthCm and PetalWidthCm.",F
2527,Iris_correlation_heatmap.png,Variables PetalLengthCm and SepalLengthCm are redundant.,T
2528,Iris_correlation_heatmap.png,"Considering that the target variable is PetalWidthCm we can say that from the correlation analysis alone, it is clear that there are relevant variables.",T
2529,Iris_correlation_heatmap.png,Considering that the target variable is PetalLengthCm we can say that variable SepalLengthCm seems to be relevant for the majority of mining tasks.,T
2530,Iris_correlation_heatmap.png,Considering that the target variable is PetalWidthCm we can say that variables PetalLengthCm and SepalLengthCm seem to be useful for classification tasks.,T
2531,Iris_correlation_heatmap.png,"Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.",F
2532,Iris_correlation_heatmap.png,Removing variable PetalWidthCm might improve the training of decision trees .,T
2533,Iris_correlation_heatmap.png,There is evidence in favour for sequential backward selection to select variable PetalLengthCm previously than variable SepalWidthCm.,T
2534,Iris_boxplots.png,Variable PetalWidthCm is balanced.,F
2535,Iris_boxplots.png,Those boxplots show that the data is not normalized.,T
2536,Iris_boxplots.png,"It is clear that variable SepalWidthCm shows some outliers, but we can’t be sure of the same for variable PetalLengthCm.",T
2537,Iris_boxplots.png,Outliers seem to be a problem in the dataset.,T
2538,Iris_boxplots.png,Variable PetalLengthCm shows some outlier values.,F
2539,Iris_boxplots.png,Variable SepalLengthCm doesn’t have any outliers.,F
2540,Iris_boxplots.png,Variable PetalWidthCm presents some outliers.,F
2541,Iris_boxplots.png,At least 75% of the variables present outliers.,F
2542,Iris_boxplots.png,The boxplots presented show a large number of outliers for most of the numeric variables.,F
2543,Iris_boxplots.png,"A scaling transformation is mandatory, in order to improve the Naive Bayes performance in this dataset.",F
2544,Iris_boxplots.png,"Multiplying ratio and Boolean variables by 100, and variables with a range between 0 and 10 by 10, would have an impact similar to other scaling transformations.",F
2545,Iris_boxplots.png,Normalization of this dataset could not have impact on a KNN classifier.,F
2546,Iris_boxplots.png,Scaling this dataset would be mandatory to improve the results with distance-based methods.,T
