no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,lead_time,arrival_month,arrival_date,avg_price_per_room,no_of_special_requests,booking_status
1.0,0.0,0.0,2.0,1.0,9.0,29.0,85.0,0.0,Not_Canceled
2.0,0.0,1.0,3.0,160.0,10.0,3.0,132.3,0.0,Canceled
2.0,1.0,2.0,2.0,12.0,2.0,20.0,100.0,1.0,Not_Canceled
3.0,0.0,0.0,2.0,17.0,6.0,16.0,177.0,0.0,Canceled
2.0,0.0,2.0,2.0,7.0,9.0,9.0,134.0,1.0,Not_Canceled
2.0,0.0,1.0,2.0,91.0,9.0,30.0,80.0,0.0,Not_Canceled
2.0,0.0,1.0,2.0,56.0,11.0,14.0,75.0,0.0,Not_Canceled
2.0,0.0,1.0,2.0,69.0,9.0,19.0,85.0,0.0,Not_Canceled
2.0,0.0,0.0,4.0,204.0,8.0,12.0,76.5,3.0,Not_Canceled
2.0,0.0,2.0,7.0,17.0,12.0,9.0,108.2,0.0,Not_Canceled
2.0,0.0,2.0,3.0,61.0,12.0,22.0,74.8,1.0,Not_Canceled
2.0,0.0,3.0,5.0,109.0,7.0,11.0,113.26,1.0,Not_Canceled
1.0,0.0,1.0,1.0,13.0,2.0,6.0,86.0,1.0,Not_Canceled
2.0,0.0,0.0,2.0,84.0,11.0,18.0,93.6,1.0,Canceled
2.0,0.0,0.0,2.0,56.0,9.0,17.0,82.0,0.0,Not_Canceled
2.0,0.0,1.0,3.0,3.0,8.0,10.0,81.0,1.0,Not_Canceled
2.0,0.0,2.0,5.0,53.0,3.0,15.0,83.92,1.0,Not_Canceled
1.0,0.0,2.0,2.0,31.0,11.0,11.0,84.15,2.0,Not_Canceled
2.0,0.0,2.0,0.0,30.0,9.0,13.0,94.5,1.0,Not_Canceled
2.0,0.0,2.0,1.0,140.0,6.0,4.0,109.2,2.0,Not_Canceled
2.0,0.0,0.0,4.0,215.0,9.0,28.0,115.6,0.0,Canceled
2.0,0.0,0.0,1.0,4.0,8.0,2.0,92.93,0.0,Not_Canceled
2.0,0.0,1.0,3.0,17.0,2.0,15.0,91.0,1.0,Not_Canceled
1.0,0.0,0.0,3.0,335.0,10.0,13.0,80.0,0.0,Not_Canceled
2.0,0.0,0.0,1.0,48.0,3.0,5.0,80.3,1.0,Not_Canceled
1.0,0.0,2.0,1.0,40.0,3.0,13.0,65.0,0.0,Not_Canceled
2.0,0.0,0.0,3.0,304.0,11.0,3.0,89.0,0.0,Canceled
1.0,0.0,0.0,1.0,0.0,3.0,5.0,97.0,0.0,Not_Canceled
1.0,0.0,0.0,2.0,188.0,6.0,15.0,130.0,0.0,Canceled
2.0,0.0,0.0,2.0,346.0,9.0,13.0,115.0,1.0,Canceled
2.0,0.0,2.0,1.0,7.0,10.0,29.0,146.67,1.0,Not_Canceled
2.0,0.0,1.0,0.0,4.0,9.0,21.0,155.0,1.0,Not_Canceled
2.0,0.0,1.0,5.0,30.0,8.0,23.0,179.25,1.0,Not_Canceled
2.0,0.0,0.0,3.0,33.0,2.0,10.0,84.57,1.0,Not_Canceled
1.0,0.0,0.0,2.0,36.0,1.0,19.0,71.0,0.0,Not_Canceled
2.0,0.0,2.0,0.0,20.0,9.0,25.0,85.5,1.0,Not_Canceled
2.0,0.0,0.0,5.0,38.0,10.0,20.0,96.3,0.0,Not_Canceled
2.0,0.0,2.0,5.0,19.0,10.0,29.0,115.11,1.0,Not_Canceled
2.0,0.0,3.0,7.0,200.0,7.0,15.0,90.95,1.0,Canceled
1.0,0.0,1.0,2.0,20.0,9.0,19.0,119.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,107.0,6.0,10.0,130.0,1.0,Not_Canceled
2.0,0.0,2.0,2.0,99.0,10.0,30.0,65.0,0.0,Canceled
1.0,0.0,0.0,3.0,113.0,5.0,31.0,100.0,0.0,Canceled
2.0,0.0,2.0,2.0,31.0,11.0,12.0,79.48,1.0,Not_Canceled
2.0,0.0,2.0,1.0,117.0,8.0,1.0,94.5,0.0,Canceled
2.0,0.0,0.0,4.0,152.0,9.0,30.0,84.52,0.0,Canceled
2.0,0.0,0.0,3.0,13.0,4.0,26.0,96.0,0.0,Not_Canceled
2.0,0.0,2.0,3.0,111.0,12.0,3.0,72.25,1.0,Canceled
1.0,0.0,2.0,1.0,2.0,7.0,10.0,65.0,0.0,Not_Canceled
2.0,0.0,1.0,4.0,58.0,12.0,28.0,109.4,2.0,Not_Canceled
2.0,0.0,1.0,2.0,19.0,9.0,23.0,159.0,1.0,Canceled
2.0,0.0,2.0,2.0,37.0,10.0,29.0,75.0,0.0,Not_Canceled
1.0,0.0,1.0,3.0,7.0,5.0,16.0,130.0,0.0,Not_Canceled
3.0,0.0,1.0,1.0,59.0,9.0,24.0,168.3,0.0,Canceled
2.0,0.0,0.0,1.0,53.0,4.0,2.0,123.3,0.0,Canceled
1.0,0.0,1.0,2.0,180.0,10.0,10.0,120.0,0.0,Canceled
2.0,0.0,0.0,3.0,88.0,5.0,3.0,117.0,1.0,Not_Canceled
2.0,0.0,0.0,2.0,0.0,8.0,14.0,109.0,0.0,Not_Canceled
2.0,0.0,1.0,4.0,62.0,10.0,31.0,106.2,0.0,Canceled
2.0,0.0,2.0,1.0,98.0,4.0,9.0,82.5,0.0,Not_Canceled
3.0,0.0,1.0,1.0,33.0,1.0,25.0,95.0,0.0,Not_Canceled
2.0,0.0,0.0,1.0,0.0,3.0,30.0,80.1,0.0,Not_Canceled
1.0,0.0,1.0,0.0,6.0,12.0,27.0,65.0,0.0,Not_Canceled
1.0,0.0,0.0,4.0,33.0,10.0,21.0,79.11,0.0,Not_Canceled
2.0,1.0,2.0,6.0,33.0,11.0,19.0,147.9,2.0,Canceled
1.0,0.0,0.0,2.0,6.0,9.0,15.0,159.0,1.0,Canceled
2.0,0.0,0.0,1.0,6.0,3.0,4.0,91.0,0.0,Not_Canceled
3.0,0.0,2.0,2.0,34.0,8.0,28.0,150.98,2.0,Not_Canceled
2.0,0.0,0.0,2.0,17.0,10.0,16.0,48.0,0.0,Not_Canceled
2.0,0.0,2.0,3.0,77.0,12.0,24.0,74.61,1.0,Not_Canceled
2.0,0.0,1.0,0.0,13.0,9.0,11.0,99.0,1.0,Canceled
1.0,0.0,0.0,1.0,35.0,11.0,23.0,88.0,2.0,Not_Canceled
2.0,0.0,1.0,1.0,1.0,6.0,11.0,136.0,2.0,Not_Canceled
2.0,0.0,0.0,3.0,36.0,10.0,6.0,94.5,1.0,Not_Canceled
2.0,0.0,2.0,0.0,95.0,11.0,20.0,84.6,2.0,Canceled
1.0,0.0,0.0,1.0,59.0,1.0,28.0,80.0,0.0,Not_Canceled
1.0,0.0,1.0,2.0,0.0,2.0,22.0,65.0,0.0,Not_Canceled
2.0,0.0,0.0,3.0,22.0,11.0,19.0,95.0,1.0,Not_Canceled
2.0,0.0,2.0,2.0,129.0,5.0,13.0,80.75,0.0,Not_Canceled
1.0,0.0,1.0,2.0,0.0,8.0,31.0,65.0,0.0,Not_Canceled
1.0,0.0,0.0,2.0,88.0,10.0,7.0,80.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,12.0,4.0,15.0,127.0,1.0,Not_Canceled
2.0,1.0,2.0,2.0,24.0,9.0,10.0,128.0,2.0,Not_Canceled
2.0,0.0,2.0,2.0,0.0,11.0,13.0,98.6,1.0,Not_Canceled
2.0,0.0,1.0,2.0,57.0,6.0,10.0,90.67,1.0,Not_Canceled
2.0,0.0,1.0,2.0,113.0,6.0,13.0,116.1,1.0,Not_Canceled
2.0,0.0,2.0,3.0,8.0,10.0,30.0,127.4,1.0,Not_Canceled
1.0,0.0,1.0,0.0,51.0,5.0,22.0,65.0,0.0,Not_Canceled
1.0,0.0,0.0,1.0,22.0,12.0,18.0,65.0,0.0,Not_Canceled
1.0,0.0,0.0,1.0,4.0,12.0,16.0,70.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,41.0,10.0,1.0,103.05,0.0,Not_Canceled
2.0,0.0,2.0,2.0,199.0,12.0,23.0,74.8,1.0,Canceled
2.0,0.0,1.0,3.0,66.0,10.0,31.0,104.85,1.0,Not_Canceled
2.0,0.0,0.0,2.0,154.0,8.0,24.0,95.4,0.0,Canceled
2.0,0.0,0.0,2.0,32.0,3.0,25.0,149.4,0.0,Canceled
2.0,0.0,0.0,2.0,74.0,9.0,18.0,101.5,0.0,Not_Canceled
2.0,0.0,0.0,3.0,25.0,11.0,17.0,88.0,1.0,Canceled
2.0,0.0,1.0,3.0,184.0,10.0,17.0,128.7,2.0,Canceled
2.0,0.0,1.0,2.0,418.0,9.0,26.0,107.0,0.0,Canceled
1.0,0.0,0.0,1.0,0.0,8.0,30.0,85.24,0.0,Not_Canceled
2.0,0.0,0.0,3.0,103.0,3.0,3.0,61.5,1.0,Not_Canceled
2.0,0.0,2.0,2.0,6.0,12.0,6.0,58.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,80.0,12.0,2.0,88.0,1.0,Not_Canceled
3.0,0.0,2.0,1.0,3.0,7.0,11.0,138.5,0.0,Not_Canceled
1.0,0.0,0.0,1.0,22.0,11.0,17.0,62.0,1.0,Not_Canceled
2.0,0.0,0.0,3.0,23.0,12.0,8.0,108.67,1.0,Not_Canceled
1.0,0.0,0.0,3.0,13.0,6.0,14.0,65.0,1.0,Not_Canceled
1.0,0.0,0.0,1.0,12.0,10.0,7.0,65.0,0.0,Not_Canceled
3.0,0.0,2.0,1.0,111.0,7.0,24.0,137.7,0.0,Canceled
2.0,2.0,0.0,5.0,115.0,12.0,27.0,170.63,2.0,Not_Canceled
2.0,0.0,2.0,2.0,250.0,10.0,28.0,90.95,0.0,Canceled
2.0,0.0,1.0,2.0,90.0,3.0,25.0,96.3,0.0,Not_Canceled
2.0,0.0,0.0,2.0,103.0,6.0,14.0,116.1,0.0,Canceled
1.0,0.0,0.0,3.0,113.0,5.0,31.0,100.0,0.0,Canceled
2.0,0.0,2.0,3.0,92.0,7.0,15.0,72.25,2.0,Not_Canceled
2.0,0.0,1.0,1.0,180.0,7.0,23.0,96.3,0.0,Canceled
2.0,0.0,0.0,1.0,443.0,4.0,29.0,65.0,0.0,Canceled
2.0,1.0,1.0,2.0,16.0,6.0,13.0,132.33,0.0,Canceled
2.0,0.0,0.0,1.0,27.0,5.0,4.0,85.0,0.0,Not_Canceled
2.0,0.0,1.0,1.0,180.0,5.0,2.0,100.0,1.0,Not_Canceled
2.0,0.0,0.0,4.0,14.0,6.0,8.0,110.8,1.0,Not_Canceled
2.0,0.0,0.0,3.0,155.0,10.0,20.0,97.2,0.0,Canceled
2.0,0.0,2.0,1.0,221.0,10.0,10.0,65.0,0.0,Not_Canceled
2.0,0.0,0.0,3.0,50.0,6.0,29.0,107.1,0.0,Canceled
2.0,0.0,0.0,1.0,43.0,12.0,27.0,74.88,0.0,Not_Canceled
3.0,0.0,1.0,2.0,125.0,8.0,12.0,155.7,0.0,Not_Canceled
1.0,0.0,0.0,2.0,1.0,12.0,6.0,72.38,1.0,Not_Canceled
2.0,1.0,0.0,1.0,17.0,7.0,29.0,129.0,2.0,Not_Canceled
2.0,0.0,2.0,3.0,92.0,8.0,28.0,63.75,0.0,Canceled
2.0,1.0,0.0,3.0,18.0,6.0,21.0,100.0,0.0,Not_Canceled
2.0,0.0,1.0,1.0,31.0,3.0,26.0,116.1,0.0,Canceled
3.0,0.0,2.0,2.0,165.0,10.0,28.0,123.3,2.0,Canceled
2.0,0.0,2.0,3.0,62.0,7.0,2.0,76.5,1.0,Canceled
2.0,0.0,0.0,2.0,315.0,12.0,2.0,52.0,0.0,Not_Canceled
2.0,0.0,1.0,0.0,58.0,6.0,5.0,76.92,1.0,Not_Canceled
2.0,1.0,1.0,3.0,141.0,8.0,4.0,119.0,2.0,Not_Canceled
1.0,0.0,0.0,1.0,84.0,9.0,7.0,65.0,0.0,Not_Canceled
2.0,0.0,2.0,3.0,55.0,10.0,13.0,139.5,2.0,Not_Canceled
2.0,0.0,2.0,1.0,103.0,7.0,18.0,94.5,0.0,Not_Canceled
2.0,0.0,0.0,2.0,211.0,5.0,20.0,100.0,0.0,Canceled
2.0,0.0,0.0,4.0,12.0,11.0,23.0,91.38,1.0,Not_Canceled
2.0,0.0,2.0,1.0,51.0,6.0,26.0,85.5,0.0,Not_Canceled
1.0,0.0,2.0,0.0,91.0,8.0,21.0,112.5,0.0,Not_Canceled
2.0,0.0,0.0,3.0,160.0,12.0,30.0,70.0,0.0,Not_Canceled
2.0,2.0,2.0,1.0,146.0,6.0,12.0,178.2,3.0,Not_Canceled
2.0,2.0,2.0,0.0,134.0,7.0,24.0,177.3,0.0,Canceled
1.0,1.0,2.0,1.0,117.0,8.0,1.0,80.75,1.0,Not_Canceled
2.0,0.0,0.0,1.0,12.0,1.0,12.0,69.6,0.0,Not_Canceled
2.0,0.0,1.0,4.0,5.0,3.0,21.0,128.0,1.0,Not_Canceled
2.0,0.0,1.0,3.0,250.0,9.0,26.0,95.0,0.0,Canceled
1.0,0.0,1.0,1.0,3.0,2.0,1.0,86.0,1.0,Not_Canceled
1.0,0.0,1.0,0.0,18.0,2.0,22.0,85.0,0.0,Not_Canceled
2.0,0.0,0.0,1.0,54.0,6.0,4.0,159.3,0.0,Canceled
2.0,0.0,1.0,4.0,36.0,11.0,14.0,96.9,3.0,Not_Canceled
2.0,0.0,0.0,3.0,165.0,8.0,24.0,112.8,1.0,Canceled
1.0,0.0,0.0,2.0,102.0,10.0,16.0,87.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,43.0,7.0,12.0,149.4,1.0,Not_Canceled
2.0,0.0,0.0,1.0,10.0,9.0,7.0,114.73,1.0,Not_Canceled
2.0,0.0,0.0,1.0,4.0,12.0,11.0,0.0,1.0,Not_Canceled
3.0,0.0,2.0,2.0,56.0,7.0,30.0,168.3,0.0,Canceled
2.0,0.0,1.0,4.0,100.0,12.0,26.0,102.34,0.0,Canceled
1.0,0.0,2.0,4.0,245.0,7.0,6.0,110.0,0.0,Canceled
1.0,0.0,0.0,2.0,164.0,10.0,2.0,100.0,0.0,Not_Canceled
1.0,0.0,1.0,0.0,3.0,2.0,8.0,129.0,1.0,Not_Canceled
3.0,0.0,1.0,3.0,184.0,10.0,17.0,128.7,3.0,Not_Canceled
2.0,0.0,2.0,4.0,9.0,12.0,16.0,74.8,0.0,Not_Canceled
1.0,0.0,0.0,1.0,0.0,2.0,16.0,85.0,0.0,Not_Canceled
3.0,0.0,0.0,2.0,94.0,7.0,13.0,137.7,2.0,Not_Canceled
2.0,0.0,2.0,2.0,38.0,11.0,4.0,120.91,2.0,Not_Canceled
2.0,0.0,1.0,0.0,7.0,6.0,19.0,165.0,2.0,Not_Canceled
2.0,0.0,0.0,2.0,346.0,9.0,13.0,115.0,1.0,Canceled
2.0,0.0,0.0,2.0,166.0,9.0,30.0,99.78,1.0,Not_Canceled
2.0,0.0,1.0,2.0,31.0,9.0,16.0,75.0,0.0,Not_Canceled
2.0,0.0,3.0,6.0,314.0,12.0,26.0,68.66,0.0,Canceled
1.0,0.0,1.0,2.0,180.0,10.0,10.0,120.0,0.0,Canceled
2.0,0.0,0.0,4.0,50.0,11.0,15.0,74.8,1.0,Not_Canceled
2.0,0.0,0.0,5.0,230.0,9.0,6.0,137.0,1.0,Canceled
3.0,0.0,0.0,1.0,133.0,7.0,23.0,189.0,0.0,Canceled
2.0,0.0,3.0,7.0,259.0,8.0,22.0,65.49,0.0,Canceled
2.0,0.0,2.0,4.0,90.0,6.0,26.0,108.3,0.0,Not_Canceled
2.0,0.0,0.0,3.0,232.0,9.0,15.0,80.75,0.0,Not_Canceled
1.0,0.0,0.0,1.0,0.0,3.0,23.0,95.0,0.0,Not_Canceled
2.0,1.0,0.0,1.0,34.0,7.0,29.0,152.1,0.0,Not_Canceled
2.0,0.0,1.0,2.0,24.0,9.0,18.0,124.0,1.0,Canceled
2.0,0.0,0.0,2.0,47.0,4.0,19.0,105.3,1.0,Not_Canceled
2.0,0.0,2.0,2.0,81.0,3.0,18.0,59.5,0.0,Not_Canceled
2.0,0.0,0.0,2.0,273.0,7.0,17.0,109.0,0.0,Canceled
2.0,0.0,0.0,2.0,5.0,2.0,26.0,81.0,1.0,Not_Canceled
2.0,0.0,0.0,3.0,43.0,12.0,31.0,137.33,0.0,Not_Canceled
2.0,0.0,0.0,2.0,39.0,8.0,14.0,101.5,0.0,Not_Canceled
1.0,0.0,0.0,2.0,377.0,10.0,14.0,90.0,0.0,Not_Canceled
2.0,0.0,2.0,8.0,58.0,3.0,1.0,85.3,1.0,Not_Canceled
2.0,0.0,2.0,0.0,75.0,10.0,30.0,105.0,0.0,Canceled
2.0,0.0,0.0,4.0,115.0,4.0,26.0,70.03,2.0,Not_Canceled
2.0,0.0,1.0,1.0,1.0,7.0,2.0,166.0,0.0,Not_Canceled
2.0,0.0,2.0,2.0,179.0,7.0,17.0,90.95,1.0,Not_Canceled
2.0,0.0,2.0,5.0,70.0,5.0,11.0,119.85,2.0,Not_Canceled
2.0,0.0,2.0,3.0,189.0,7.0,30.0,90.95,1.0,Not_Canceled
2.0,0.0,1.0,2.0,161.0,3.0,25.0,130.0,0.0,Canceled
2.0,0.0,1.0,1.0,28.0,10.0,5.0,70.0,0.0,Canceled
2.0,0.0,0.0,3.0,110.0,9.0,20.0,112.88,0.0,Not_Canceled
2.0,0.0,0.0,2.0,245.0,6.0,17.0,75.0,0.0,Canceled
1.0,0.0,0.0,3.0,131.0,5.0,5.0,99.9,0.0,Canceled
1.0,0.0,0.0,2.0,32.0,11.0,20.0,0.0,0.0,Not_Canceled
2.0,0.0,1.0,2.0,57.0,9.0,9.0,125.1,1.0,Not_Canceled
2.0,0.0,1.0,2.0,81.0,3.0,25.0,65.0,0.0,Not_Canceled
1.0,0.0,0.0,1.0,0.0,9.0,10.0,90.0,0.0,Not_Canceled
2.0,0.0,2.0,2.0,21.0,8.0,19.0,151.0,1.0,Not_Canceled
2.0,0.0,0.0,3.0,35.0,10.0,20.0,85.0,0.0,Not_Canceled
1.0,0.0,0.0,2.0,64.0,5.0,17.0,130.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,291.0,8.0,19.0,115.0,0.0,Canceled
1.0,0.0,0.0,2.0,164.0,10.0,2.0,100.0,0.0,Not_Canceled
2.0,0.0,1.0,2.0,133.0,3.0,11.0,84.33,1.0,Not_Canceled
3.0,0.0,1.0,5.0,200.0,9.0,20.0,150.45,0.0,Canceled
1.0,0.0,2.0,1.0,116.0,2.0,28.0,61.0,0.0,Canceled
1.0,0.0,0.0,2.0,7.0,10.0,28.0,92.4,1.0,Not_Canceled
1.0,0.0,1.0,3.0,42.0,9.0,21.0,85.5,2.0,Not_Canceled
2.0,1.0,0.0,1.0,4.0,8.0,2.0,97.41,0.0,Not_Canceled
2.0,0.0,0.0,3.0,7.0,10.0,7.0,164.0,2.0,Not_Canceled
2.0,0.0,0.0,3.0,37.0,10.0,13.0,105.0,0.0,Not_Canceled
2.0,1.0,2.0,2.0,12.0,1.0,15.0,75.0,0.0,Not_Canceled
1.0,0.0,0.0,2.0,192.0,6.0,24.0,95.0,0.0,Not_Canceled
1.0,0.0,1.0,0.0,263.0,9.0,21.0,59.5,0.0,Not_Canceled
2.0,0.0,1.0,3.0,139.0,5.0,5.0,99.45,2.0,Not_Canceled
2.0,0.0,1.0,3.0,11.0,8.0,18.0,155.5,1.0,Canceled
1.0,0.0,1.0,2.0,32.0,10.0,10.0,95.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,73.0,5.0,18.0,135.9,1.0,Not_Canceled
3.0,0.0,0.0,5.0,89.0,8.0,23.0,150.3,0.0,Canceled
2.0,1.0,2.0,5.0,259.0,12.0,28.0,80.26,3.0,Not_Canceled
2.0,0.0,1.0,4.0,135.0,5.0,9.0,79.72,1.0,Canceled
2.0,2.0,0.0,5.0,82.0,8.0,30.0,202.5,0.0,Canceled
2.0,0.0,2.0,1.0,59.0,11.0,12.0,75.0,0.0,Not_Canceled
2.0,0.0,2.0,0.0,41.0,3.0,20.0,99.0,1.0,Not_Canceled
2.0,2.0,0.0,3.0,13.0,5.0,4.0,221.0,0.0,Canceled
2.0,0.0,0.0,3.0,97.0,5.0,24.0,140.4,0.0,Not_Canceled
2.0,0.0,1.0,2.0,418.0,9.0,26.0,75.0,0.0,Canceled
2.0,1.0,1.0,0.0,11.0,9.0,13.0,87.4,1.0,Not_Canceled
1.0,0.0,0.0,2.0,34.0,10.0,16.0,99.45,0.0,Not_Canceled
2.0,0.0,0.0,1.0,50.0,3.0,29.0,80.1,2.0,Not_Canceled
3.0,0.0,0.0,1.0,13.0,2.0,23.0,127.0,1.0,Canceled
2.0,0.0,1.0,4.0,275.0,10.0,5.0,90.0,0.0,Canceled
2.0,0.0,0.0,4.0,106.0,4.0,27.0,85.0,0.0,Canceled
2.0,0.0,1.0,3.0,58.0,4.0,25.0,86.72,1.0,Not_Canceled
2.0,0.0,0.0,1.0,116.0,5.0,18.0,104.5,0.0,Canceled
1.0,0.0,1.0,1.0,10.0,9.0,19.0,104.0,0.0,Not_Canceled
1.0,0.0,0.0,2.0,151.0,1.0,19.0,70.0,0.0,Not_Canceled
2.0,0.0,2.0,2.0,65.0,7.0,10.0,125.1,1.0,Not_Canceled
2.0,0.0,0.0,3.0,128.0,5.0,4.0,80.75,1.0,Not_Canceled
2.0,0.0,0.0,5.0,21.0,7.0,5.0,139.0,1.0,Not_Canceled
1.0,0.0,1.0,2.0,280.0,9.0,19.0,100.0,0.0,Canceled
2.0,0.0,1.0,3.0,210.0,10.0,8.0,86.0,0.0,Canceled
1.0,0.0,0.0,2.0,103.0,4.0,19.0,115.0,0.0,Canceled
2.0,0.0,1.0,2.0,53.0,4.0,25.0,119.1,1.0,Canceled
2.0,0.0,0.0,1.0,8.0,11.0,2.0,120.0,2.0,Not_Canceled
2.0,1.0,0.0,2.0,7.0,12.0,30.0,158.0,0.0,Not_Canceled
2.0,0.0,2.0,1.0,252.0,10.0,15.0,106.3,0.0,Canceled
2.0,0.0,2.0,2.0,172.0,9.0,16.0,80.75,0.0,Not_Canceled
2.0,0.0,0.0,1.0,0.0,8.0,19.0,106.0,2.0,Not_Canceled
2.0,1.0,1.0,2.0,57.0,11.0,11.0,112.2,1.0,Canceled
2.0,0.0,0.0,3.0,150.0,6.0,16.0,90.0,1.0,Not_Canceled
2.0,0.0,0.0,1.0,98.0,5.0,7.0,116.1,0.0,Canceled
3.0,0.0,0.0,1.0,57.0,7.0,14.0,146.7,1.0,Not_Canceled
2.0,0.0,1.0,2.0,0.0,4.0,15.0,101.0,1.0,Not_Canceled
2.0,0.0,1.0,2.0,305.0,11.0,4.0,89.0,0.0,Canceled
2.0,0.0,0.0,4.0,296.0,9.0,21.0,117.0,1.0,Canceled
2.0,0.0,0.0,1.0,55.0,4.0,12.0,94.5,0.0,Not_Canceled
1.0,0.0,0.0,2.0,79.0,11.0,13.0,70.0,0.0,Not_Canceled
2.0,0.0,1.0,0.0,1.0,2.0,14.0,79.0,0.0,Canceled
2.0,0.0,2.0,4.0,132.0,7.0,22.0,105.37,1.0,Not_Canceled
2.0,2.0,0.0,1.0,1.0,11.0,25.0,181.0,2.0,Not_Canceled
2.0,0.0,0.0,2.0,28.0,5.0,19.0,100.0,0.0,Not_Canceled
2.0,0.0,0.0,2.0,160.0,8.0,4.0,94.5,0.0,Canceled
3.0,0.0,1.0,0.0,20.0,4.0,10.0,153.0,1.0,Not_Canceled
2.0,0.0,0.0,5.0,230.0,9.0,6.0,137.0,1.0,Canceled
2.0,0.0,0.0,2.0,80.0,4.0,8.0,96.3,1.0,Not_Canceled
2.0,0.0,0.0,3.0,30.0,4.0,14.0,111.3,0.0,Not_Canceled
2.0,0.0,0.0,4.0,74.0,4.0,13.0,99.45,1.0,Not_Canceled
1.0,0.0,2.0,0.0,386.0,10.0,23.0,3.0,0.0,Not_Canceled
2.0,0.0,2.0,3.0,212.0,5.0,20.0,78.0,0.0,Not_Canceled
2.0,0.0,0.0,1.0,11.0,11.0,5.0,130.0,1.0,Canceled
2.0,0.0,0.0,4.0,7.0,8.0,24.0,101.45,1.0,Canceled
1.0,0.0,0.0,2.0,50.0,4.0,8.0,112.5,0.0,Canceled
3.0,0.0,0.0,3.0,65.0,7.0,26.0,146.7,0.0,Canceled
2.0,0.0,0.0,4.0,32.0,9.0,23.0,155.8,1.0,Not_Canceled
2.0,0.0,0.0,2.0,39.0,8.0,14.0,109.0,0.0,Not_Canceled
2.0,0.0,0.0,3.0,7.0,5.0,5.0,144.0,0.0,Not_Canceled
3.0,0.0,1.0,3.0,17.0,12.0,24.0,109.0,0.0,Not_Canceled
2.0,0.0,0.0,1.0,254.0,7.0,9.0,100.7,1.0,Canceled
2.0,0.0,0.0,1.0,42.0,10.0,29.0,109.0,2.0,Not_Canceled
1.0,0.0,0.0,2.0,32.0,11.0,20.0,73.0,0.0,Not_Canceled
2.0,0.0,1.0,1.0,7.0,10.0,5.0,112.2,0.0,Not_Canceled
3.0,0.0,1.0,4.0,48.0,8.0,15.0,168.3,3.0,Not_Canceled
1.0,0.0,1.0,2.0,66.0,10.0,9.0,65.0,0.0,Not_Canceled
2.0,0.0,1.0,3.0,113.0,7.0,18.0,107.55,0.0,Canceled
1.0,0.0,0.0,2.0,1.0,4.0,6.0,95.0,0.0,Not_Canceled
3.0,0.0,0.0,1.0,15.0,12.0,27.0,90.0,2.0,Not_Canceled
1.0,0.0,1.0,1.0,13.0,10.0,19.0,65.0,0.0,Not_Canceled
2.0,0.0,2.0,2.0,21.0,9.0,4.0,105.0,2.0,Not_Canceled
3.0,0.0,0.0,2.0,9.0,2.0,12.0,127.0,1.0,Not_Canceled
2.0,1.0,0.0,3.0,4.0,2.0,9.0,97.1,2.0,Not_Canceled
2.0,0.0,2.0,5.0,277.0,9.0,5.0,80.0,0.0,Canceled
2.0,0.0,0.0,2.0,74.0,10.0,28.0,89.25,1.0,Not_Canceled
1.0,0.0,0.0,1.0,44.0,3.0,31.0,104.4,1.0,Not_Canceled
2.0,0.0,2.0,2.0,181.0,7.0,30.0,103.95,1.0,Canceled
1.0,0.0,0.0,1.0,28.0,10.0,29.0,130.0,0.0,Not_Canceled
3.0,0.0,1.0,5.0,7.0,6.0,28.0,182.0,0.0,Not_Canceled
2.0,0.0,1.0,1.0,247.0,6.0,6.0,115.0,1.0,Canceled
2.0,0.0,2.0,3.0,31.0,11.0,5.0,127.94,1.0,Canceled
2.0,0.0,0.0,2.0,1.0,11.0,5.0,95.0,1.0,Not_Canceled
2.0,0.0,0.0,2.0,80.0,10.0,9.0,136.0,0.0,Not_Canceled
1.0,0.0,0.0,2.0,101.0,8.0,6.0,68.0,1.0,Not_Canceled
2.0,0.0,0.0,1.0,139.0,7.0,2.0,85.5,0.0,Canceled
1.0,0.0,0.0,2.0,0.0,3.0,2.0,55.0,1.0,Not_Canceled
1.0,0.0,0.0,1.0,12.0,10.0,19.0,65.0,0.0,Not_Canceled
2.0,0.0,2.0,3.0,177.0,10.0,30.0,68.68,1.0,Not_Canceled
2.0,0.0,0.0,3.0,59.0,10.0,29.0,72.25,2.0,Not_Canceled
2.0,0.0,0.0,3.0,36.0,10.0,13.0,112.0,0.0,Not_Canceled
2.0,0.0,1.0,2.0,161.0,3.0,25.0,130.0,0.0,Canceled
2.0,0.0,0.0,2.0,102.0,10.0,16.0,109.0,0.0,Not_Canceled
2.0,0.0,1.0,2.0,27.0,12.0,4.0,74.33,1.0,Not_Canceled
2.0,0.0,0.0,4.0,92.0,10.0,7.0,70.0,0.0,Not_Canceled
1.0,0.0,0.0,4.0,11.0,11.0,8.0,163.63,1.0,Not_Canceled
2.0,0.0,0.0,2.0,48.0,11.0,4.0,97.2,2.0,Not_Canceled
