MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainTomorrow
20.1,35.7,0.0,14.6,11.3,41.0,30.0,19.0,27.0,22.0,1016.5,1012.4,0.0,1.0,26.4,33.1,No
24.5,27.9,25.4,2.2,0.0,48.0,11.0,39.0,91.0,81.0,1005.6,1003.3,8.0,7.0,25.4,27.2,Yes
26.0,31.3,2.2,2.8,3.2,35.0,6.0,24.0,92.0,66.0,1010.8,1006.4,7.0,7.0,28.1,30.7,No
7.1,31.6,0.0,8.2,11.4,39.0,17.0,20.0,13.0,7.0,1020.2,1014.8,0.0,0.0,24.4,30.7,No
23.6,32.1,0.0,8.8,10.6,39.0,15.0,22.0,70.0,57.0,1016.6,1012.6,1.0,1.0,28.1,31.5,No
24.0,33.9,20.0,2.8,12.0,28.0,9.0,19.0,70.0,45.0,1013.2,1010.5,1.0,2.0,29.8,33.4,No
14.7,34.6,0.0,11.4,11.9,54.0,11.0,35.0,24.0,21.0,1014.2,1010.5,0.0,1.0,26.5,32.8,No
23.9,33.0,0.6,5.0,10.5,33.0,22.0,15.0,70.0,52.0,1010.8,1007.7,7.0,7.0,27.2,31.6,No
24.3,32.7,0.0,3.6,9.7,41.0,20.0,19.0,67.0,42.0,1015.2,1011.9,2.0,2.0,25.7,31.9,No
22.4,34.0,0.0,7.8,11.2,44.0,24.0,17.0,54.0,32.0,1013.3,1009.8,2.0,2.0,27.4,33.5,No
19.9,33.2,0.0,10.6,4.9,46.0,20.0,24.0,16.0,17.0,1013.6,1009.7,7.0,6.0,25.4,31.1,No
22.3,34.9,0.0,8.2,5.4,56.0,7.0,26.0,76.0,34.0,1011.1,1006.4,7.0,4.0,24.7,33.5,Yes
18.3,35.4,0.0,9.2,5.9,52.0,20.0,33.0,29.0,56.0,1017.4,1014.5,5.0,7.0,30.2,26.7,Yes
21.2,32.0,0.0,5.4,9.8,43.0,15.0,17.0,65.0,63.0,1013.3,1009.5,1.0,5.0,26.4,28.9,No
24.7,34.1,0.0,5.8,11.0,33.0,22.0,13.0,72.0,39.0,1012.1,1009.9,2.0,3.0,28.4,33.3,No
24.6,33.1,0.0,2.6,9.4,37.0,11.0,20.0,83.0,48.0,1013.0,1009.4,4.0,6.0,27.5,32.3,No
21.3,32.6,0.0,8.0,11.0,44.0,19.0,20.0,44.0,20.0,1014.5,1011.0,1.0,1.0,25.0,32.0,No
17.5,30.4,0.0,11.8,11.8,54.0,22.0,24.0,47.0,23.0,1012.1,1008.8,5.0,1.0,22.5,29.3,No
22.2,33.0,30.2,5.8,9.1,35.0,13.0,15.0,78.0,57.0,1007.0,1004.2,4.0,3.0,28.4,31.8,Yes
24.9,32.2,4.0,3.2,6.0,44.0,20.0,24.0,86.0,66.0,1005.3,1002.6,7.0,7.0,28.6,32.0,Yes
17.9,32.5,0.0,7.2,10.1,35.0,15.0,20.0,38.0,42.0,1013.0,1009.6,5.0,6.0,23.9,30.6,No
4.9,26.0,0.0,5.6,10.8,30.0,7.0,15.0,27.0,13.0,1020.9,1017.2,0.0,0.0,16.0,25.0,No
25.6,32.3,8.8,5.6,11.5,33.0,20.0,17.0,76.0,61.0,1010.5,1008.7,5.0,5.0,29.0,31.6,No
26.6,33.2,0.0,9.8,9.2,28.0,7.0,19.0,70.0,65.0,1014.1,1010.8,5.0,7.0,30.7,32.1,No
25.8,34.8,0.0,6.4,8.2,37.0,6.0,19.0,68.0,63.0,1013.2,1009.9,7.0,8.0,30.4,32.4,Yes
10.9,34.2,0.0,8.4,8.2,43.0,9.0,20.0,29.0,12.0,1015.1,1010.3,6.0,6.0,20.6,33.3,No
23.7,33.8,2.8,4.6,8.1,41.0,13.0,19.0,79.0,56.0,1011.3,1008.5,7.0,5.0,28.1,32.3,No
10.7,25.2,0.0,10.4,10.6,50.0,30.0,28.0,36.0,14.0,1021.0,1017.1,5.0,6.0,17.9,24.6,No
25.9,33.3,21.8,7.4,8.1,37.0,6.0,24.0,81.0,64.0,1010.9,1007.9,6.0,7.0,29.5,32.6,No
18.9,32.0,8.2,4.6,6.7,72.0,11.0,24.0,69.0,38.0,1010.8,1007.3,8.0,7.0,23.3,31.0,Yes
1.7,16.3,0.0,3.2,8.5,44.0,11.0,19.0,76.0,40.0,1028.0,1024.1,3.0,6.0,8.9,15.4,No
21.4,32.8,0.0,4.8,10.5,28.0,9.0,19.0,78.0,60.0,1013.3,1009.6,2.0,2.0,25.3,31.3,No
25.8,34.0,0.6,4.2,8.2,56.0,13.0,24.0,81.0,69.0,1011.0,1007.8,7.0,6.0,29.1,31.9,No
24.8,32.9,1.8,5.4,6.4,44.0,17.0,26.0,73.0,68.0,1009.0,1005.7,7.0,7.0,30.6,29.1,No
15.1,39.0,0.0,13.4,13.3,43.0,20.0,17.0,8.0,5.0,1011.3,1008.1,0.0,1.0,30.0,36.6,No
21.2,32.6,0.0,6.2,10.9,35.0,9.0,28.0,76.0,58.0,1014.9,1010.3,1.0,2.0,26.2,30.0,No
23.2,31.9,0.0,4.0,9.7,31.0,9.0,22.0,68.0,54.0,1014.5,1010.1,1.0,1.0,28.3,30.6,No
2.9,23.3,0.0,3.6,10.2,37.0,7.0,17.0,31.0,14.0,1020.1,1018.4,0.0,0.0,13.2,22.7,No
23.5,35.0,5.0,7.4,10.4,59.0,11.0,30.0,73.0,43.0,1012.9,1008.7,7.0,7.0,28.2,33.7,No
12.3,32.1,0.0,12.0,12.5,43.0,20.0,24.0,24.0,16.0,1012.2,1008.0,0.0,0.0,26.2,31.8,No
23.9,28.1,23.0,0.4,0.0,39.0,17.0,13.0,91.0,86.0,1009.2,1007.3,7.0,8.0,26.4,27.8,Yes
23.9,31.5,8.6,4.4,8.9,35.0,6.0,22.0,82.0,66.0,1007.5,1004.0,6.0,6.0,27.5,30.9,Yes
20.8,32.3,0.0,6.0,10.0,31.0,9.0,20.0,69.0,51.0,1015.4,1010.5,7.0,6.0,26.9,30.4,No
23.7,29.1,44.8,10.4,2.0,44.0,19.0,30.0,97.0,76.0,1008.6,1004.7,8.0,6.0,23.9,28.5,Yes
25.7,34.0,0.0,7.2,5.8,61.0,15.0,19.0,71.0,70.0,1009.9,1006.3,6.0,7.0,29.7,31.0,Yes
20.5,31.7,0.0,10.2,9.8,44.0,26.0,28.0,37.0,36.0,1015.6,1011.7,2.0,0.0,22.3,31.6,No
19.8,37.0,0.0,12.8,11.4,44.0,11.0,26.0,22.0,21.0,1010.6,1007.3,0.0,1.0,30.4,35.6,No
18.8,37.3,0.0,10.8,12.9,35.0,11.0,19.0,20.0,12.0,1009.4,1007.3,1.0,1.0,29.8,37.2,No
-1.0,18.6,0.0,2.8,10.2,28.0,9.0,9.0,55.0,23.0,1021.7,1018.1,1.0,1.0,8.0,17.8,No
25.7,35.9,0.0,9.2,11.2,39.0,17.0,22.0,70.0,33.0,1012.6,1009.0,3.0,1.0,29.3,35.3,No
25.5,31.5,19.0,3.0,3.1,20.0,11.0,13.0,88.0,73.0,1009.7,1006.6,7.0,7.0,29.1,30.4,No
25.7,28.3,0.8,3.0,0.0,28.0,11.0,19.0,94.0,80.0,1008.9,1006.2,7.0,8.0,26.0,27.2,Yes
12.1,28.4,0.4,2.8,8.6,26.0,6.0,11.0,98.0,31.0,1021.3,1016.4,8.0,5.0,14.2,27.6,No
20.3,31.5,0.0,7.2,9.5,30.0,11.0,19.0,74.0,44.0,1013.1,1008.7,4.0,3.0,26.4,30.6,No
3.9,18.8,0.0,3.6,9.8,28.0,2.0,17.0,75.0,36.0,1023.3,1020.1,1.0,1.0,10.3,18.1,No
20.6,31.2,0.0,5.2,10.3,30.0,7.0,17.0,75.0,52.0,1013.5,1009.6,1.0,3.0,26.0,30.5,No
24.1,33.3,27.6,7.6,7.2,56.0,6.0,20.0,81.0,53.0,1010.8,1008.4,7.0,7.0,27.5,33.0,No
24.3,28.2,31.8,2.8,0.1,35.0,17.0,19.0,95.0,85.0,1009.4,1006.7,8.0,8.0,24.9,27.5,Yes
24.2,42.4,0.0,13.4,10.8,41.0,24.0,9.0,21.0,9.0,1007.2,1002.6,1.0,6.0,35.7,40.9,No
24.5,33.5,25.4,9.4,7.1,35.0,13.0,22.0,74.0,60.0,1007.4,1004.0,7.0,7.0,29.7,32.8,No
20.9,31.3,0.0,5.8,6.1,37.0,15.0,13.0,65.0,68.0,1014.4,1011.4,5.0,7.0,24.4,28.5,No
8.3,29.4,0.0,11.8,12.6,43.0,22.0,26.0,14.0,5.0,1022.4,1017.5,0.0,0.0,20.5,28.7,No
13.8,17.7,5.6,1.6,0.0,20.0,7.0,13.0,98.0,98.0,1022.1,1018.9,8.0,8.0,14.4,15.5,Yes
23.9,39.2,4.0,12.6,8.3,87.0,19.0,22.0,37.0,61.0,1008.9,1005.7,1.0,7.0,32.1,27.7,No
9.5,34.3,0.0,9.2,12.2,33.0,17.0,15.0,8.0,2.0,1019.2,1014.8,0.0,0.0,26.8,32.9,No
21.4,31.5,0.0,5.8,7.7,39.0,9.0,7.0,68.0,43.0,1015.2,1011.8,5.0,7.0,24.7,30.3,No
21.1,31.2,0.0,18.0,10.6,43.0,26.0,22.0,22.0,36.0,1017.9,1015.0,7.0,7.0,24.2,24.4,No
19.8,26.9,0.0,15.0,6.5,54.0,30.0,28.0,42.0,15.0,1020.9,1017.9,3.0,7.0,21.2,26.0,No
16.3,31.2,0.0,8.0,11.5,43.0,11.0,17.0,41.0,25.0,1015.7,1012.5,0.0,0.0,25.2,30.3,No
22.8,30.8,33.4,4.4,1.7,30.0,17.0,9.0,90.0,76.0,1011.0,1007.7,7.0,7.0,25.0,29.2,No
16.4,30.7,1.4,5.4,11.8,31.0,11.0,15.0,65.0,23.0,1008.6,1006.1,0.0,1.0,22.9,29.9,No
28.0,31.9,0.0,7.4,3.6,43.0,19.0,30.0,72.0,68.0,1008.6,1006.0,7.0,7.0,29.4,31.0,No
8.1,29.5,0.0,10.2,12.3,39.0,20.0,9.0,14.0,9.0,1022.4,1016.8,0.0,0.0,21.3,28.1,No
26.3,32.2,2.4,4.4,5.2,37.0,9.0,28.0,71.0,89.0,1008.1,1005.9,6.0,6.0,31.1,25.2,Yes
18.8,31.0,0.0,4.8,8.9,33.0,7.0,20.0,69.0,56.0,1015.8,1012.1,5.0,6.0,25.3,28.7,No
25.3,32.1,1.2,7.0,11.2,39.0,20.0,30.0,71.0,62.0,1010.0,1007.0,6.0,6.0,29.1,30.9,No
19.2,33.2,0.0,14.6,9.9,37.0,20.0,11.0,24.0,21.0,1013.2,1009.5,7.0,1.0,24.0,30.8,No
22.5,34.4,21.4,7.2,9.6,57.0,9.0,11.0,75.0,50.0,1014.0,1010.3,7.0,3.0,29.3,34.1,No
23.5,42.3,0.0,14.0,10.5,31.0,11.0,11.0,43.0,14.0,1008.0,1004.6,6.0,4.0,32.1,41.6,No
3.0,18.1,0.0,4.6,10.6,37.0,9.0,24.0,59.0,24.0,1027.3,1023.2,1.0,1.0,9.3,17.6,No
7.5,24.4,0.0,4.6,11.0,33.0,4.0,15.0,57.0,29.0,1024.1,1019.7,0.0,1.0,15.6,23.9,No
28.2,32.3,0.0,7.0,5.0,41.0,20.0,26.0,80.0,68.0,1006.8,1003.8,8.0,7.0,29.2,31.9,Yes
23.9,32.5,0.0,6.6,10.8,31.0,15.0,17.0,69.0,52.0,1013.1,1009.1,2.0,1.0,28.2,30.8,No
12.3,33.3,0.0,8.0,11.4,30.0,9.0,9.0,32.0,18.0,1016.3,1011.7,1.0,1.0,24.0,32.0,No
25.3,31.5,7.2,4.8,1.7,44.0,28.0,28.0,70.0,61.0,1002.8,1001.1,7.0,8.0,28.5,30.1,No
15.1,25.4,0.0,6.8,11.0,50.0,33.0,19.0,38.0,26.0,1017.0,1012.6,2.0,6.0,17.1,24.7,No
26.8,33.6,0.4,7.4,12.3,39.0,17.0,28.0,65.0,57.0,1010.0,1007.7,6.0,2.0,30.4,32.5,No
17.5,34.3,0.0,12.8,10.5,41.0,15.0,24.0,20.0,8.0,1013.9,1009.3,6.0,6.0,25.6,33.3,No
18.2,31.8,0.0,8.0,11.0,46.0,22.0,19.0,38.0,24.0,1017.2,1013.0,0.0,1.0,24.3,31.2,No
18.5,31.7,0.0,5.0,9.7,37.0,17.0,13.0,43.0,25.0,1017.5,1013.9,0.0,1.0,24.1,31.5,No
5.5,24.6,0.8,2.4,11.7,39.0,13.0,22.0,57.0,15.0,1024.3,1020.7,0.0,0.0,16.0,24.3,No
8.4,29.3,0.0,7.6,11.6,31.0,15.0,19.0,28.0,19.0,1022.5,1017.8,0.0,0.0,21.6,28.8,No
21.9,34.1,0.0,7.8,10.6,37.0,13.0,28.0,50.0,25.0,1013.6,1009.7,1.0,1.0,29.5,33.1,No
20.0,32.2,0.0,4.8,10.7,48.0,15.0,15.0,78.0,26.0,1017.6,1013.7,1.0,1.0,24.7,32.0,No
21.9,33.9,0.0,4.6,11.1,37.0,15.0,26.0,67.0,38.0,1016.7,1012.1,1.0,1.0,26.6,31.5,No
11.9,34.8,0.0,9.0,11.6,37.0,19.0,9.0,12.0,8.0,1017.6,1012.2,0.0,0.0,26.3,33.5,No
24.5,34.8,15.0,9.2,10.1,41.0,13.0,24.0,66.0,45.0,1012.0,1007.0,5.0,4.0,28.7,32.9,No
23.8,32.9,0.0,5.6,10.9,33.0,2.0,24.0,62.0,45.0,1015.8,1011.9,1.0,1.0,29.1,31.5,No
19.8,31.5,0.0,6.0,11.1,28.0,20.0,9.0,51.0,41.0,1013.6,1010.2,0.0,1.0,24.6,30.5,No
0.3,25.7,0.0,4.2,10.8,33.0,9.0,11.0,14.0,6.0,1022.5,1018.9,4.0,2.0,17.7,24.3,No
25.9,32.9,0.0,6.4,10.6,33.0,7.0,22.0,80.0,63.0,1009.9,1006.6,7.0,7.0,29.7,32.1,No
23.9,34.8,0.0,7.6,11.7,46.0,19.0,28.0,60.0,29.0,1014.6,1009.9,1.0,1.0,29.0,33.2,No
23.9,34.1,0.4,5.2,9.6,50.0,11.0,22.0,75.0,46.0,1013.6,1009.5,6.0,4.0,27.7,32.8,No
2.6,18.5,0.0,3.8,8.0,31.0,4.0,13.0,50.0,27.0,1023.9,1020.5,2.0,5.0,10.3,17.8,No
24.2,39.6,1.4,9.4,12.0,93.0,17.0,59.0,39.0,51.0,1010.1,1007.1,1.0,6.0,32.9,31.2,No
13.6,32.1,0.0,13.6,11.3,30.0,13.0,11.0,24.0,14.0,1016.4,1011.1,0.0,1.0,23.5,31.0,No
25.6,36.6,0.0,7.6,9.4,39.0,9.0,26.0,69.0,24.0,1012.3,1008.8,7.0,6.0,30.7,35.6,No
20.8,32.4,0.0,7.2,10.3,37.0,9.0,26.0,78.0,49.0,1015.2,1010.6,5.0,2.0,25.5,31.2,No
22.4,32.5,0.0,10.4,10.3,44.0,28.0,24.0,33.0,36.0,1016.2,1011.7,0.0,1.0,23.7,31.3,No
7.7,22.7,0.0,7.6,11.3,41.0,28.0,24.0,23.0,19.0,1023.6,1020.3,1.0,0.0,16.9,21.3,No
24.4,32.8,0.4,5.6,7.0,43.0,11.0,20.0,72.0,63.0,1004.9,1001.9,7.0,7.0,29.3,32.5,Yes
10.3,31.5,0.0,10.0,13.3,35.0,7.0,11.0,23.0,12.0,1016.8,1013.0,0.0,0.0,23.9,29.1,No
26.0,35.6,0.0,7.6,10.2,37.0,20.0,24.0,58.0,52.0,1013.1,1009.5,3.0,6.0,30.3,33.5,No
21.5,35.0,0.0,11.4,7.5,61.0,37.0,35.0,16.0,12.0,1011.5,1008.9,3.0,6.0,26.9,32.6,No
25.8,35.5,0.0,8.6,12.0,31.0,6.0,24.0,50.0,43.0,1010.7,1007.1,1.0,2.0,31.8,34.2,No
27.2,33.3,0.0,7.8,7.6,44.0,17.0,33.0,68.0,54.0,1012.3,1008.2,7.0,3.0,29.3,32.4,No
22.4,33.0,0.0,6.8,10.7,44.0,13.0,24.0,57.0,38.0,1013.5,1009.5,2.0,3.0,26.2,32.7,No
25.0,34.9,0.0,8.4,11.3,37.0,13.0,20.0,70.0,50.0,1013.7,1009.2,5.0,2.0,30.1,33.1,No
22.8,38.3,0.0,14.2,11.1,37.0,20.0,15.0,8.0,15.0,1011.2,1006.5,6.0,4.0,31.2,37.1,No
23.8,27.5,24.4,0.6,0.0,33.0,13.0,11.0,96.0,94.0,1008.0,1005.8,8.0,8.0,24.5,24.8,Yes
6.4,23.2,0.0,4.6,8.0,37.0,6.0,26.0,45.0,35.0,1022.3,1020.5,3.0,5.0,15.3,21.7,No
20.4,31.3,0.0,6.0,9.3,37.0,17.0,30.0,77.0,42.0,1016.7,1012.1,6.0,3.0,24.3,29.5,No
16.4,27.4,0.0,8.6,10.8,48.0,20.0,20.0,37.0,30.0,1017.5,1012.6,4.0,1.0,18.4,26.6,No
23.6,33.0,0.0,5.6,7.5,31.0,7.0,4.0,75.0,60.0,1011.3,1007.8,2.0,7.0,29.1,28.9,No
26.2,32.5,0.4,6.7,2.4,43.0,17.0,20.0,76.0,75.0,1010.3,1007.6,7.0,7.0,31.4,31.4,Yes
26.3,35.5,0.0,7.2,11.2,37.0,15.0,19.0,68.0,33.0,1012.9,1009.8,2.0,1.0,29.5,34.3,No
23.9,34.1,0.0,7.2,7.7,31.0,15.0,17.0,49.0,31.0,1011.4,1007.6,7.0,7.0,27.7,34.0,No
24.3,33.1,0.0,7.6,7.4,44.0,24.0,17.0,65.0,52.0,1009.8,1006.8,3.0,4.0,28.2,31.5,No
23.3,33.6,0.0,6.6,10.6,35.0,13.0,22.0,60.0,32.0,1012.3,1008.4,1.0,1.0,29.9,32.9,No
13.1,30.7,0.0,12.0,11.7,39.0,24.0,20.0,18.0,10.0,1019.5,1014.8,1.0,6.0,22.2,29.8,No
21.9,32.1,0.0,8.0,10.9,43.0,28.0,20.0,27.0,24.0,1011.3,1007.9,3.0,2.0,24.4,31.5,No
18.9,39.2,0.0,11.8,7.9,33.0,13.0,13.0,27.0,13.0,1012.6,1008.7,1.0,6.0,28.1,37.4,No
17.9,37.2,0.0,9.6,12.6,44.0,9.0,17.0,34.0,19.0,1008.8,1004.7,1.0,5.0,29.1,34.7,No
26.0,33.1,0.0,6.4,5.3,48.0,13.0,26.0,75.0,80.0,1008.2,1006.5,6.0,7.0,29.9,26.8,Yes
3.7,26.1,0.0,4.4,10.8,28.0,2.0,11.0,50.0,15.0,1017.0,1013.2,0.0,0.0,14.4,25.2,No
15.4,19.7,4.0,1.2,2.9,44.0,17.0,26.0,86.0,51.0,1020.2,1018.2,7.0,5.0,15.9,19.0,No
23.7,31.9,0.0,7.6,3.0,48.0,22.0,19.0,42.0,26.0,1012.9,1009.6,7.0,6.0,25.7,30.9,No
21.8,31.7,0.0,8.8,11.1,44.0,28.0,22.0,44.0,40.0,1012.3,1009.1,1.0,2.0,24.5,30.9,No
20.9,30.3,0.0,4.4,10.8,37.0,22.0,24.0,69.0,46.0,1014.9,1010.9,1.0,1.0,24.3,29.6,No
17.9,36.8,0.0,9.8,11.4,39.0,11.0,19.0,19.0,13.0,1017.4,1013.5,1.0,1.0,28.3,34.5,No
23.7,33.9,0.0,11.8,0.9,41.0,24.0,26.0,29.0,19.0,1012.9,1009.0,8.0,7.0,29.7,33.1,No
24.5,32.9,0.0,6.8,9.8,48.0,28.0,20.0,61.0,44.0,1012.6,1009.9,2.0,5.0,26.8,32.1,No
23.5,30.6,33.8,3.4,5.6,31.0,9.0,15.0,92.0,73.0,1008.9,1005.9,7.0,7.0,26.5,30.1,Yes
23.5,33.4,0.0,6.4,11.7,39.0,15.0,30.0,71.0,57.0,1010.9,1008.3,6.0,2.0,30.1,33.1,No
25.9,32.4,1.8,8.4,9.5,31.0,9.0,24.0,73.0,63.0,1007.6,1004.1,7.0,7.0,30.0,31.8,Yes
19.5,31.1,0.0,5.0,10.3,28.0,6.0,17.0,62.0,56.0,1014.0,1010.9,1.0,1.0,26.8,30.1,No
24.2,30.8,0.0,7.6,1.1,28.0,7.0,17.0,73.0,61.0,1014.4,1011.3,7.0,7.0,27.4,29.6,No
23.4,34.7,0.0,7.8,11.2,41.0,6.0,22.0,62.0,39.0,1012.9,1009.4,2.0,1.0,29.2,34.2,No
10.0,32.0,0.0,8.0,10.8,37.0,11.0,13.0,28.0,19.0,1021.0,1016.7,2.0,0.0,21.6,31.0,No
24.6,33.1,0.0,5.0,9.8,28.0,7.0,20.0,78.0,58.0,1013.2,1009.8,2.0,2.0,28.8,32.1,No
19.4,29.8,0.0,11.4,11.2,48.0,33.0,22.0,17.0,12.0,1017.5,1013.3,1.0,0.0,21.2,28.6,No
21.8,30.4,4.6,2.2,2.6,43.0,20.0,9.0,70.0,80.0,1010.4,1007.1,7.0,7.0,27.4,26.4,Yes
3.5,16.0,0.0,4.8,10.3,35.0,17.0,17.0,54.0,36.0,1023.2,1020.4,1.0,1.0,9.4,15.3,No
22.6,33.1,0.0,5.6,10.7,35.0,7.0,22.0,76.0,44.0,1014.2,1009.1,3.0,4.0,27.1,32.1,No
8.1,18.7,0.0,3.2,9.9,33.0,19.0,13.0,48.0,36.0,1019.4,1015.7,3.0,2.0,12.5,18.2,No
24.4,33.9,0.0,7.8,8.4,48.0,20.0,20.0,52.0,39.0,1013.1,1010.0,5.0,7.0,27.5,32.4,No
20.4,32.3,0.0,6.6,11.1,41.0,20.0,17.0,39.0,24.0,1014.6,1010.4,1.0,1.0,25.1,31.4,No
17.2,33.3,0.0,11.6,10.2,37.0,13.0,17.0,20.0,12.0,1013.2,1009.5,6.0,2.0,25.6,32.9,No
19.7,34.4,0.0,7.0,11.0,39.0,9.0,20.0,78.0,35.0,1014.1,1010.1,1.0,1.0,25.6,31.6,No
26.2,34.3,0.0,11.4,9.9,54.0,4.0,17.0,58.0,58.0,1011.2,1007.4,2.0,3.0,31.1,32.4,Yes
24.3,38.2,0.0,10.8,11.8,57.0,24.0,28.0,29.0,18.0,1011.3,1007.4,1.0,4.0,31.2,36.9,No
24.8,31.1,2.0,5.6,1.9,56.0,28.0,35.0,79.0,69.0,1003.7,1001.5,7.0,7.0,28.0,30.0,Yes
27.0,31.4,1.6,6.0,3.7,35.0,15.0,26.0,87.0,67.0,1007.1,1004.3,6.0,5.0,27.1,30.7,No
23.8,33.9,0.0,6.8,10.8,52.0,24.0,28.0,60.0,32.0,1016.8,1012.3,5.0,3.0,26.6,33.4,No
21.9,31.4,0.0,4.8,8.4,35.0,7.0,22.0,83.0,72.0,1013.6,1010.0,5.0,3.0,25.2,28.3,No
25.2,34.8,0.0,6.8,11.5,33.0,6.0,22.0,56.0,41.0,1014.8,1010.1,1.0,1.0,30.6,33.6,No
11.5,18.4,0.0,5.6,5.3,37.0,22.0,19.0,44.0,33.0,1027.5,1024.1,7.0,5.0,13.1,17.6,No
1.4,24.6,0.0,4.0,10.5,30.0,7.0,17.0,36.0,7.0,1021.2,1017.0,0.0,0.0,12.4,24.1,No
23.5,31.8,0.2,2.6,6.4,48.0,13.0,17.0,83.0,54.0,1012.7,1010.0,7.0,7.0,24.8,30.6,No
23.6,30.6,49.0,4.4,5.2,46.0,15.0,15.0,93.0,68.0,1008.1,1004.8,8.0,6.0,24.2,29.6,No
18.9,32.2,0.0,7.4,10.8,43.0,15.0,17.0,69.0,19.0,1017.0,1012.8,1.0,1.0,23.7,31.4,No
0.6,23.0,0.0,3.2,10.2,24.0,6.0,9.0,44.0,20.0,1023.6,1019.3,0.0,0.0,10.5,22.6,No
21.6,32.0,0.0,9.6,10.7,43.0,24.0,30.0,34.0,33.0,1014.9,1011.9,7.0,3.0,24.4,31.2,No
23.9,31.9,25.6,0.4,5.0,41.0,19.0,19.0,79.0,65.0,1009.6,1007.2,6.0,7.0,27.1,31.6,Yes
21.6,32.1,0.0,6.6,10.6,22.0,19.0,6.0,55.0,47.0,1014.1,1010.7,2.0,5.0,25.8,31.6,No
14.2,34.7,0.0,12.0,13.4,48.0,20.0,20.0,13.0,8.0,1013.5,1009.7,1.0,1.0,27.9,33.4,No
22.3,32.5,23.6,1.0,7.9,44.0,22.0,22.0,76.0,46.0,1009.3,1006.5,7.0,4.0,25.2,31.8,No
3.6,21.3,0.0,6.4,11.1,50.0,19.0,19.0,24.0,16.0,1023.9,1020.5,0.0,0.0,14.9,20.1,No
29.0,40.5,0.0,19.2,11.9,52.0,35.0,28.0,28.0,11.0,1009.4,1004.6,1.0,1.0,32.6,39.7,No
8.5,27.8,0.0,9.2,10.8,37.0,20.0,20.0,19.0,12.0,1020.4,1017.5,6.0,2.0,19.8,26.5,No
2.2,25.3,0.0,7.2,11.4,41.0,15.0,11.0,28.0,13.0,1026.4,1021.4,0.0,0.0,15.2,24.3,No
7.5,31.5,0.0,8.0,11.4,35.0,15.0,24.0,19.0,6.0,1018.7,1012.6,1.0,1.0,20.9,30.7,No
12.4,26.4,0.0,10.0,11.2,35.0,19.0,9.0,31.0,22.0,1014.9,1010.2,0.0,0.0,19.0,24.6,No
16.2,28.7,0.0,6.4,11.0,26.0,17.0,17.0,38.0,31.0,1013.8,1010.2,1.0,0.0,20.5,27.9,No
24.5,32.3,18.0,3.2,5.8,31.0,7.0,7.0,82.0,86.0,1009.5,1005.7,5.0,7.0,28.0,27.5,Yes
12.7,29.8,0.0,16.0,12.4,50.0,30.0,28.0,25.0,12.0,1016.4,1012.1,1.0,1.0,21.6,28.5,No
18.9,30.3,0.0,6.6,8.8,43.0,15.0,19.0,65.0,64.0,1015.4,1012.0,1.0,6.0,25.9,26.9,No
23.8,31.4,39.6,4.6,6.1,48.0,6.0,20.0,82.0,68.0,1007.3,1003.6,7.0,7.0,28.3,30.5,Yes
20.0,37.0,0.0,13.2,13.2,39.0,17.0,17.0,20.0,11.0,1012.0,1009.0,1.0,1.0,31.8,35.7,No
1.7,19.4,0.0,6.0,8.8,35.0,17.0,22.0,49.0,28.0,1023.5,1020.3,6.0,7.0,10.8,17.4,No
24.6,31.7,15.2,7.2,8.6,31.0,7.0,22.0,81.0,63.0,1010.3,1006.3,7.0,6.0,27.5,31.4,No
24.5,33.6,0.0,7.6,11.3,33.0,15.0,24.0,64.0,46.0,1012.2,1008.1,1.0,2.0,28.9,31.9,No
25.8,35.1,0.8,4.8,6.4,46.0,9.0,35.0,68.0,56.0,1010.7,1007.2,7.0,6.0,31.7,33.4,Yes
11.3,17.3,0.0,3.8,7.8,39.0,26.0,26.0,74.0,45.0,1022.9,1019.9,7.0,5.0,13.0,16.7,No
9.5,27.0,0.0,6.0,11.2,37.0,6.0,22.0,46.0,21.0,1019.9,1015.8,0.0,1.0,18.4,26.2,No
25.0,34.6,0.0,7.6,10.2,39.0,11.0,24.0,68.0,44.0,1014.8,1009.9,4.0,3.0,29.1,33.4,No
26.3,34.5,0.0,6.8,11.2,33.0,13.0,19.0,67.0,48.0,1008.4,1004.4,4.0,2.0,30.5,34.0,No
24.5,38.6,0.0,11.6,10.5,70.0,26.0,20.0,31.0,21.0,1010.0,1006.0,6.0,7.0,31.4,37.3,Yes
12.5,33.0,0.0,10.4,11.0,30.0,11.0,13.0,27.0,15.0,1016.2,1011.9,0.0,1.0,23.1,32.1,No
24.8,29.0,0.2,9.4,0.0,31.0,9.0,13.0,69.0,56.0,1009.4,1007.1,8.0,8.0,26.1,27.1,No
25.7,40.9,0.0,15.6,9.6,63.0,28.0,24.0,17.0,10.0,1010.3,1006.2,0.0,6.0,33.0,39.1,No
27.2,34.0,0.0,5.8,8.9,63.0,9.0,19.0,71.0,61.0,1008.0,1004.8,6.0,7.0,31.5,33.4,Yes
25.9,34.9,0.4,7.4,11.3,37.0,17.0,28.0,69.0,36.0,1013.1,1009.6,3.0,2.0,29.6,34.0,No
