From Bank,To Bank,Amount Received,Amount Paid,Is_Laundering
24.0,232857.0,8258.42,8258.42,0
692.0,210858.0,1257205.22,1257205.22,0
215112.0,237160.0,128.79,128.79,0
210484.0,212405.0,2751.23,2751.23,0
25634.0,14213.0,379.63,379.63,0
12.0,1217.0,575.99,575.99,0
118293.0,25885.0,171566.09,171566.09,0
19325.0,39701.0,1069.26,1069.26,0
36975.0,137293.0,354.27,354.27,0
23.0,27.0,11103.49,11103.49,0
5436.0,229637.0,53677.13,53677.13,0
113.0,59704.0,715.57,715.57,0
16.0,35777.0,59.02,59.02,0
43129.0,42004.0,366683.01,366683.01,0
135558.0,235889.0,5254.61,5254.61,0
692.0,10073.0,1808.18,1808.18,0
18903.0,18.0,2509.93,2509.93,0
12063.0,15640.0,836.49,836.49,0
116.0,148698.0,47.84,47.84,0
141465.0,241469.0,3845.76,3845.76,0
11222.0,257433.0,17604.62,17604.62,0
169804.0,273635.0,29.128014,29.128014,0
8.0,25.0,227.0,227.0,0
285.0,23.0,313165.53,313165.53,0
25.0,2.0,23206.58,23206.58,0
12503.0,14.0,655.12,655.12,0
211.0,112.0,171.67,171.67,0
11.0,122416.0,1687.53,1687.53,0
1720.0,19300.0,172.63,172.63,0
219687.0,158472.0,377.84,377.84,0
41428.0,42004.0,28.98,28.98,0
110299.0,110682.0,132250.15,132250.15,0
70.0,142223.0,112.94,112.94,0
70.0,21444.0,26.19,26.19,0
1835.0,118970.0,29639.84,29639.84,0
19836.0,115648.0,3056.66,3056.66,0
110.0,143968.0,493.22,493.22,0
112711.0,210091.0,2853.96,2853.96,0
11.0,261854.0,186.76,186.76,0
268792.0,71657.0,0.017975,0.017975,0
249331.0,149836.0,75089.8,75089.8,0
70.0,17096.0,12961.34,12961.34,0
18076.0,8540.0,110.9,110.9,0
21444.0,25384.0,913.13,913.13,0
248739.0,116.0,82526.82,82526.82,0
70.0,21316.0,2493.84,2493.84,0
13577.0,112659.0,429310.59,429310.59,0
211.0,152768.0,696.74,696.74,0
231908.0,24029.0,15484.05,15484.05,0
70.0,15168.0,3937553.38,3937553.38,0
237958.0,17.0,188804.15,188804.15,0
692.0,15168.0,74140.14,74140.14,0
18491.0,147669.0,300.04,300.04,0
498.0,234587.0,26887.89,26887.89,0
10.0,136474.0,449.51,449.51,0
2557.0,119669.0,77.45,77.45,0
110.0,241469.0,11084.17,11084.17,0
214.0,49411.0,42182.47,42182.47,0
11.0,212.0,630.94,630.94,0
8.0,8.0,161.86,161.86,0
161099.0,22444.0,848.23,848.23,0
257433.0,58848.0,979.07,979.07,0
23.0,117743.0,8734.1,8734.1,0
70.0,215191.0,5.73,5.73,0
170566.0,71716.0,0.201928,0.201928,0
15194.0,18493.0,327.01,327.01,0
69521.0,69521.0,0.374926,0.374926,0
13.0,17891.0,20375.6,20375.6,0
11337.0,31286.0,114.89,114.89,0
18.0,216.0,47070.5,47070.5,0
26.0,215128.0,437.21,437.21,0
70.0,11314.0,677.16,677.16,0
14.0,228595.0,61366.08,61366.08,0
115.0,115.0,288.2,288.2,0
24633.0,65991.0,1057.71,1057.71,0
11.0,425.0,26821.77,26821.77,0
22124.0,5687.0,668.01,668.01,0
15607.0,27737.0,68.17,68.17,0
4790.0,239440.0,2945.56,2945.56,0
49096.0,249585.0,78.42,78.42,0
70.0,14162.0,11187.36,11187.36,0
115.0,158021.0,37262.29,37262.29,0
1595.0,1595.0,223.78,190.97,0
13474.0,112568.0,434.81,434.81,0
124503.0,123824.0,42830.55,42830.55,0
141352.0,241036.0,1984.41,1984.41,0
25307.0,229425.0,96.22,96.22,0
216093.0,31373.0,81.41,81.41,0
1835.0,14652.0,347.03,347.03,0
115.0,263025.0,2175.35,2175.35,0
23726.0,122416.0,146.64,146.64,0
12204.0,249349.0,1554.02,1554.02,0
24455.0,5383.0,1449.6,1449.6,0
70.0,29448.0,1671.67,1671.67,0
13354.0,5571.0,9662.36,9662.36,0
29572.0,117284.0,176922.15,176922.15,0
1394.0,13243.0,295.93,295.93,0
115.0,265862.0,77.71,77.71,0
269077.0,174391.0,0.168915,0.168915,0
13395.0,216796.0,76.91,76.91,0
531.0,19970.0,12130.79,12130.79,0
5383.0,11437.0,125764.51,125764.51,0
11968.0,12063.0,27816.68,27816.68,0
2.0,124476.0,9992.7,9992.7,0
63834.0,63834.0,3654.09,3654.09,0
1776.0,12503.0,12454.14,12454.14,0
65528.0,266406.0,3069.3,3069.3,0
70.0,258630.0,7128.91,7128.91,0
19413.0,26.0,21707.63,21707.63,0
70.0,13354.0,40.31,40.31,0
32125.0,5724.0,53.61,53.61,0
69289.0,170412.0,0.001194,0.001194,0
12.0,27356.0,457015.28,457015.28,0
135807.0,131649.0,236.26,236.26,0
115332.0,225430.0,2386.22,2386.22,0
70.0,258931.0,3.45,3.45,0
70846.0,71705.0,0.299379,0.299379,0
24523.0,153304.0,287.49,287.49,0
1638.0,1120.0,3257.91,3257.91,0
42275.0,141204.0,169.25,169.25,0
27436.0,2692.0,121.14,121.14,0
264152.0,168420.0,903.38,903.38,0
70.0,223113.0,180.79,180.79,0
40904.0,241036.0,365.75,365.75,0
70.0,222470.0,115.97,115.97,0
220164.0,216269.0,113.68,113.68,0
5981.0,1776.0,3696.23,3696.23,0
71172.0,270290.0,0.017172,0.017172,0
70.0,12.0,581.25,581.25,0
115648.0,17579.0,525373.26,525373.26,0
19931.0,110299.0,23221.5,23221.5,0
423.0,12055.0,426.49,426.49,0
1720.0,23726.0,524.58,524.58,0
1199.0,113.0,4839.54,4839.54,0
70.0,219.0,0.012264,0.012264,0
1835.0,11314.0,287.91,287.91,0
141352.0,212.0,1670.88,1670.88,0
212.0,41542.0,646.99,646.99,0
349.0,2860.0,2542.45,2542.45,0
19325.0,20.0,28.5,28.5,0
1720.0,14213.0,1431.77,1431.77,0
263025.0,168420.0,7815.89,7815.89,0
2514.0,35571.0,2907.92,2907.92,0
2514.0,222654.0,23.0,23.0,0
11.0,50213.0,7692.36,7692.36,0
1231.0,22890.0,3460.45,3460.45,0
1720.0,215112.0,16.89,16.89,0
394.0,2860.0,2855.68,2855.68,0
1135.0,245768.0,6105.26,6105.26,0
48719.0,214.0,6562.62,6562.62,0
169489.0,169309.0,0.231834,0.231834,0
54266.0,53937.0,42741.7,42741.7,0
26.0,17213.0,5580.1,5580.1,0
70.0,2860.0,2278.05,2278.05,0
119927.0,137564.0,201.95,201.95,0
18.0,132899.0,313906.92,313906.92,0
11.0,20.0,289.83,289.83,0
9530.0,29867.0,1685.95,1685.95,0
227876.0,3653.0,3526.55,3526.55,0
5436.0,14003.0,5445.51,5445.51,0
27234.0,116473.0,672.32,672.32,0
232857.0,232857.0,536.66,454.08,0
70.0,170412.0,0.036248,0.036248,0
70.0,137117.0,2098.66,2098.66,0
141632.0,241469.0,3167.69,3167.69,0
15640.0,14408.0,238.9,238.9,0
13395.0,222559.0,582.93,582.93,0
19.0,132300.0,19163.58,19163.58,0
22185.0,4187.0,2248.77,2248.77,0
241204.0,43378.0,3179.99,3179.99,0
425.0,0.0,21305.52,21305.52,0
11880.0,18081.0,5914.44,5914.44,0
15783.0,3100.0,237.17,237.17,0
264152.0,265216.0,6583.64,6583.64,0
1291.0,263025.0,904.75,904.75,0
21566.0,21939.0,62.84,62.84,0
35777.0,235943.0,49447.99,49447.99,0
225412.0,223281.0,33971.3,33971.3,0
141465.0,142146.0,30.68,30.68,0
268792.0,268792.0,0.076706,0.076706,0
158021.0,213.0,3751.69,3751.69,0
70.0,40989.0,532.54,532.54,0
19172.0,13255.0,4555431.15,4555431.15,0
20.0,498.0,4429.24,4429.24,0
20.0,14003.0,63.39,63.39,0
233186.0,233601.0,3380.91,3380.91,0
214867.0,249349.0,69.33,69.33,0
16934.0,12202.0,75.27,75.27,0
69289.0,269999.0,0.004184,0.004184,0
219.0,153802.0,713.7,713.7,0
394.0,5617.0,1318.72,1318.72,0
210.0,49014.0,43935421.88,43935421.88,0
8318.0,115771.0,1457.88,1457.88,0
212529.0,25885.0,12157.97,12157.97,0
3597.0,218072.0,5169.74,5169.74,0
17.0,235647.0,1961.65,1961.65,0
18396.0,118293.0,4095.97,4095.97,0
217798.0,116342.0,71.76,71.76,0
70.0,8106.0,417.39,417.39,0
423.0,25788.0,355.56,355.56,0
127530.0,118681.0,22673.95,22673.95,0
26922.0,27425.0,18.53,18.53,0
3.0,425.0,259.02,259.02,0
241204.0,40989.0,1739.74,1739.74,0
43516.0,37567.0,13025.63,13025.63,0
70.0,25384.0,77.14,77.14,0
10073.0,212992.0,7596.55,7596.55,0
70.0,9530.0,179227.9,179227.9,0
2.0,119699.0,54614.75,54614.75,0
118.0,71716.0,0.449222,0.449222,0
26.0,692.0,3080.21,3080.21,0
70.0,3597.0,1647.35,1647.35,0
11.0,110.0,225.51,225.51,0
215478.0,115648.0,40210.85,40210.85,0
21876.0,14213.0,117.56,117.56,0
52860.0,155119.0,23966.62,23966.62,0
2514.0,12055.0,10340.19,10340.19,0
160225.0,60184.0,1115.83,1115.83,0
24070.0,219760.0,12300.7,12300.7,0
5082.0,117521.0,15400.68,15400.68,0
5893.0,15.0,412.38,412.38,0
4308.0,216269.0,50.29,50.29,0
5617.0,19229.0,2904.28,2904.28,0
24643.0,24027.0,42607.76,42607.76,0
23642.0,125882.0,11253.14,11253.14,0
11.0,110.0,2575.03,2575.03,0
70.0,12.0,49060.62,49060.62,0
224237.0,14.0,1672.79,1672.79,0
1812.0,131787.0,323.18,323.18,0
270392.0,219.0,0.008995,0.008995,0
7839.0,7530.0,1035.14,1035.14,0
19413.0,2.0,229841.26,229841.26,0
226151.0,22595.0,121.16,121.16,0
7080.0,112827.0,6321.81,6321.81,0
135933.0,136009.0,861.66,861.66,0
115648.0,17579.0,514631.43,514631.43,0
28335.0,7082.0,6868.66,6868.66,0
10073.0,110134.0,4882.16,4882.16,0
11047.0,62734.0,496.4,496.4,0
118088.0,29572.0,3333355.97,3333355.97,0
213293.0,213469.0,4966.03,4966.03,0
20.0,20.0,107511.38,107511.38,0
70.0,246269.0,1420.79,1420.79,0
246574.0,14.0,5567.14,5567.14,0
219011.0,22264.0,41054.33,41054.33,0
20.0,425.0,17285.71,17285.71,0
231705.0,144290.0,35.08,35.08,0
115.0,216.0,13189.59,13189.59,0
215820.0,264481.0,6621.14,6621.14,0
269312.0,69465.0,0.036447,0.036447,0
235676.0,235889.0,11661.47,11661.47,0
19.0,40904.0,166.4,166.4,0
52788.0,153802.0,332742.14,332742.14,0
70.0,24029.0,313.28,313.28,0
11.0,2557.0,662.99,662.99,0
12055.0,24027.0,4302.82,4302.82,0
11314.0,122416.0,2638.68,2638.68,0
14172.0,7839.0,1200.82,1200.82,0
70.0,27.0,847.22,847.22,0
23319.0,152943.0,6107.94,6107.94,0
212.0,141465.0,1813.02,1813.02,0
112568.0,226290.0,4033.43,4033.43,0
70.0,211524.0,2874.28,2874.28,0
25400.0,14652.0,1274599.69,1274599.69,0
70.0,235647.0,130023.74,130023.74,0
141465.0,141632.0,1655.84,1655.84,0
70.0,118.0,0.007525,0.007525,0
41428.0,42234.0,17320.14,17320.14,0
123824.0,40264.0,242745.21,242745.21,0
169261.0,273676.0,0.186356,0.186356,0
26922.0,17213.0,24794.9,24794.9,0
70.0,64059.0,8730.65,8730.65,0
144868.0,37567.0,20930.59,20930.59,0
163470.0,263574.0,9913.52,9913.52,0
5923.0,9534.0,1844.7,1844.7,0
70.0,7080.0,116833.66,116833.66,0
26.0,15885.0,34196.43,34196.43,0
252477.0,253428.0,357.77,357.77,0
211564.0,12868.0,182.88,182.88,0
220270.0,127004.0,139.88,139.88,0
25307.0,218303.0,27.75,27.75,0
11222.0,20.0,493.66,493.66,0
119927.0,220729.0,4633.57,4633.57,0
70.0,23539.0,8642.11,8642.11,0
0.0,18520.0,6913.65,6913.65,0
70.0,216269.0,954.19,954.19,0
12.0,27.0,60849.94,60849.94,0
17694.0,44253.0,47.5,47.5,0
210472.0,146538.0,4181.78,4181.78,0
72.0,124476.0,15460.58,15460.58,0
22106.0,229026.0,2068.46,2068.46,0
394.0,5033.0,2512.95,2512.95,0
11756.0,19521.0,179175.88,179175.88,0
21393.0,21393.0,102.52,102.52,0
11314.0,247192.0,202710.35,202710.35,0
1394.0,22435.0,14038.63,14038.63,0
22364.0,8106.0,432.73,432.73,0
14.0,423.0,21.24,21.24,0
216.0,216.0,315.26,315.26,0
1390.0,14172.0,817.77,817.77,0
5383.0,1835.0,10677895.96,10677895.96,0
1199.0,161413.0,2614.52,2614.52,0
70.0,23539.0,15435.39,15435.39,0
20.0,22264.0,2994.03,2994.03,0
70850.0,271930.0,0.033526,0.033526,0
2514.0,11.0,95.64,95.64,0
70.0,3597.0,335.48,335.48,0
26.0,5.0,115571.99,115571.99,0
7839.0,7530.0,9371.51,9371.51,0
58138.0,257433.0,3872.29,3872.29,0
136311.0,136136.0,18.41,18.41,0
2.0,2.0,172368.1,172368.1,0
12063.0,5206.0,426.64,426.64,0
11047.0,19182.0,105.25,105.25,0
216.0,18.0,201.9,201.9,0
12274.0,8884.0,3237.79,3237.79,0
23642.0,14.0,76800.94,76800.94,0
10.0,249892.0,8336.45,8336.45,0
215.0,41014.0,1149.09,1149.09,0
70.0,216.0,572322.74,572322.74,0
11495.0,232406.0,1265.46,1265.46,0
216.0,163233.0,41551.17,41551.17,0
498.0,138920.0,2919.88,2919.88,0
26.0,26.0,2067913.51,2067913.51,0
116.0,210.0,1762.23,1762.23,0
18.0,163897.0,527.21,527.21,0
0.0,7249.0,379.1,379.1,0
215505.0,17036.0,4014.69,4014.69,0
8814.0,3597.0,660.24,660.24,0
70.0,71356.0,0.456295,0.456295,0
1776.0,115212.0,845.88,845.88,0
211.0,17.0,3976.75,3976.75,0
115.0,257858.0,4180.48,4180.48,0
268792.0,273006.0,0.226972,0.226972,0
212108.0,247096.0,2875.95,2875.95,0
8884.0,2557.0,541.8,541.8,0
9530.0,29867.0,1111.26,1111.26,0
1135.0,19.0,1171.15,1171.15,0
18270.0,13354.0,1562.93,1562.93,0
23848.0,16934.0,55.85,55.85,0
16293.0,2557.0,55.96,55.96,0
70.0,21316.0,956.51,956.51,0
144936.0,134241.0,92.18,92.18,0
18256.0,23.0,232172.87,232172.87,0
70.0,112.0,4878.79,4878.79,0
113.0,258606.0,1440.88,1440.88,0
15786.0,18890.0,1945.03,1945.03,0
2557.0,123496.0,83.99,83.99,0
6681.0,600.0,301.11,301.11,0
3.0,1835.0,195.36,195.36,0
18121.0,147841.0,168.59,168.59,0
25892.0,225606.0,11994.2,11994.2,0
18.0,13.0,17432.21,17432.21,0
17059.0,17353.0,1303.82,1303.82,0
29572.0,11832.0,17970.95,17970.95,0
18491.0,214423.0,1316.89,1316.89,0
52898.0,154465.0,74.71,74.71,0
72.0,25552.0,6256.97,6256.97,0
3460.0,258765.0,39.32,39.32,0
27.0,285.0,13278.5,13278.5,0
232081.0,132300.0,18884.09,18884.09,0
12.0,115.0,88492.88,88492.88,0
217662.0,17096.0,1745712.6,1745712.6,0
70.0,265175.0,343.17,343.17,0
20.0,1639.0,209963.67,209963.67,0
13.0,215278.0,240073.69,240073.69,0
216.0,216.0,13247.32,13247.32,0
18084.0,143280.0,3446.6,3446.6,0
22364.0,49873.0,450.82,450.82,0
171316.0,172943.0,41.800565,41.800565,0
27356.0,151192.0,145417.27,145417.27,0
215620.0,19836.0,6935.15,6935.15,0
135807.0,131649.0,244.78,244.78,0
11.0,11.0,733.81,733.81,0
32125.0,18520.0,279.8,279.8,0
15168.0,110682.0,903.23,903.23,0
21444.0,55985.0,115.15,115.15,0
113213.0,18747.0,525.52,525.52,0
69289.0,171474.0,0.060462,0.060462,0
22547.0,22106.0,751.86,751.86,0
2860.0,14162.0,35857.89,35857.89,0
123957.0,5.0,1421.5,1421.5,0
70.0,71399.0,1.43527,1.43527,0
221284.0,219368.0,4244.48,4244.48,0
1776.0,12055.0,281.23,281.23,0
12202.0,17319.0,8301.53,8301.53,0
19622.0,237160.0,3453.69,3453.69,0
18081.0,219782.0,446.45,446.45,0
22481.0,122967.0,0.82,0.82,0
70.0,25526.0,403.48,403.48,0
216654.0,18256.0,22574.99,22574.99,0
17831.0,25259.0,180.1,180.1,0
70.0,70997.0,0.018875,0.018875,0
135558.0,17.0,1601.88,1601.88,0
23.0,29640.0,9278.29,9278.29,0
600.0,0.0,4301888.76,4301888.76,0
70.0,217.0,4889.87,4889.87,0
11.0,3460.0,672.75,672.75,0
230595.0,32755.0,38622.41,38622.41,0
11437.0,14620.0,330.78,330.78,0
70.0,3500.0,12953.85,12953.85,0
1439.0,214342.0,6780.8,6780.8,0
19521.0,210812.0,23913.94,23913.94,0
1217.0,349.0,255.65,255.65,0
27.0,7080.0,16014.45,16014.45,0
394.0,21438.0,425.4,425.4,0
117521.0,110851.0,1415.75,1415.75,0
29900.0,110299.0,22344.07,22344.07,0
425.0,227006.0,287.03,287.03,0
264152.0,65528.0,53698.06,53698.06,0
63940.0,163897.0,6542.16,6542.16,0
21438.0,223113.0,2390.92,2390.92,0
211374.0,47529.0,2516.31,2516.31,0
70.0,5724.0,876.89,876.89,0
14620.0,1776.0,139.1,139.1,0
22890.0,13703.0,727.17,727.17,0
1639.0,1807.0,24303512.58,24303512.58,0
14.0,21444.0,26.33,26.33,0
15763.0,2293.0,141.6,141.6,0
245772.0,46428.0,35736.05,35736.05,0
3.0,24027.0,15656.86,15656.86,0
119732.0,25235.0,202173.32,202173.32,0
118293.0,5981.0,285.46,285.46,0
48719.0,248623.0,10136.85,10136.85,0
7082.0,17768.0,10719.52,10719.52,0
245681.0,1135.0,20525.62,20525.62,0
8318.0,214342.0,38.61,38.61,0
394.0,21438.0,1456.29,1456.29,0
214111.0,5617.0,15.08,15.08,0
215478.0,115648.0,23512.58,23512.58,0
21048.0,237572.0,33.02,33.02,0
1595.0,3.0,1002.31,1002.31,0
9096.0,12678.0,9954.56,9954.56,0
2.0,24677.0,81289.49,81289.49,0
9856.0,210484.0,44991.96,44991.96,0
258461.0,160643.0,3085.41,3085.41,0
117301.0,1889.0,587.11,587.11,0
234992.0,220822.0,6056.12,6056.12,0
137117.0,138426.0,988.1,988.1,0
70.0,19182.0,1141.03,1141.03,0
18.0,23.0,16865847.45,16865847.45,0
14.0,25235.0,31212.91,31212.91,0
70.0,123800.0,22186.79,22186.79,0
1390.0,24027.0,1455.63,1455.63,0
7272.0,1595.0,1336.52,1336.52,0
11.0,11.0,3241.91,3241.91,0
135925.0,138426.0,509.0,509.0,0
11314.0,10876.0,1825.76,1825.76,0
11255.0,34117.0,769.88,769.88,0
27.0,110164.0,43076.53,43076.53,0
70.0,228849.0,98.4,98.4,0
531.0,1110.0,278.86,278.86,0
256586.0,122416.0,1066.85,1066.85,0
70.0,22264.0,230.4,230.4,0
149205.0,250253.0,840.19,840.19,0
3.0,423.0,228.99,228.99,0
21444.0,66647.0,30.65,30.65,0
23539.0,123824.0,3548269.46,3548269.46,0
136932.0,211018.0,65.05,65.05,0
170566.0,269294.0,0.003377,0.003377,0
70.0,28046.0,151.65,151.65,0
233186.0,234116.0,190.16,190.16,0
270392.0,219.0,0.020557,0.020557,0
19172.0,13255.0,4969669.08,4969669.08,0
17180.0,23.0,346066.84,346066.84,0
154007.0,154255.0,243.45,243.45,0
35777.0,39518.0,193495.43,193495.43,0
211362.0,241647.0,123.18,123.18,0
22264.0,425.0,13.08,13.08,0
12307.0,269294.0,3e-06,3e-06,0
29900.0,9530.0,333.71,333.71,0
26.0,5.0,12801.29,12801.29,0
14.0,211018.0,909.88,909.88,0
210.0,150028.0,1308.12,1308.12,0
70.0,264772.0,46451.48,46451.48,0
425.0,256586.0,297.4,297.4,0
270372.0,69465.0,0.135337,0.135337,0
216.0,217.0,6173.07,6173.07,0
25304.0,132483.0,898.36,898.36,0
70.0,10073.0,919.71,919.71,0
70.0,23194.0,415.1,415.1,0
25520.0,24202.0,38188.71,38188.71,0
72.0,26.0,17682.05,17682.05,0
11.0,20.0,2732.63,2732.63,0
141632.0,144041.0,26641.34,26641.34,0
70.0,246140.0,496164.09,496164.09,0
144292.0,28930.0,265.18,265.18,0
11968.0,11.0,823.55,823.55,0
14003.0,12274.0,389.16,389.16,0
70.0,28335.0,8068.28,8068.28,0
129927.0,3653.0,4615.41,4615.41,0
163233.0,18.0,431.89,431.89,0
70.0,28168.0,8144.8,8144.8,0
2545.0,12.0,172.0,172.0,0
8.0,136009.0,848.94,848.94,0
27.0,13191.0,64505.77,64505.77,0
123496.0,27868.0,3714.24,3714.24,0
11.0,18270.0,112.37,112.37,0
22026.0,17102.0,6644.5,6644.5,0
1720.0,27436.0,27640.01,27640.01,0
12.0,227639.0,10766.85,10766.85,0
1768.0,20.0,18.16,18.16,0
15516.0,11437.0,277.64,277.64,0
148698.0,248756.0,480.48,480.48,0
27175.0,22086.0,192.29,192.29,0
23642.0,126455.0,76732.09,76732.09,0
212.0,212.0,548.33,548.33,0
157900.0,158927.0,6.74,6.74,0
248575.0,149805.0,4442.46,4442.46,0
1199.0,157948.0,1992648.2,1992648.2,0
70.0,257433.0,25812.13,25812.13,0
118536.0,145729.0,84945.61,84945.61,0
1595.0,14195.0,44269.54,44269.54,0
0.0,21876.0,1126.94,1126.94,0
2514.0,14652.0,63.13,63.13,0
70.0,137117.0,1475.68,1475.68,0
70.0,265175.0,187.92,187.92,0
249331.0,49700.0,7072.48,7072.48,0
13.0,216654.0,133795.41,133795.41,0
24869.0,26272.0,420881.3,420881.3,0
25.0,225784.0,397826.38,397826.38,0
17353.0,6829.0,539.96,539.96,0
1277.0,22595.0,1261.73,1261.73,0
24557.0,112357.0,6636.52,6636.52,0
124304.0,225095.0,3845.48,3845.48,0
37548.0,17319.0,14.29,14.29,0
22264.0,425.0,5.95,5.95,0
70.0,117960.0,59511.26,59511.26,0
135982.0,134113.0,124.92,124.92,0
158021.0,258461.0,1076.83,1076.83,0
394.0,1.0,28.16,28.16,0
67633.0,243575.0,1112.1,1112.1,0
0.0,212108.0,5225.29,5225.29,0
70.0,134489.0,9181.25,9181.25,0
14.0,258461.0,3696.53,3696.53,0
236488.0,170412.0,3.3e-05,3.3e-05,0
12592.0,215766.0,17869.29,17869.29,0
12143.0,111615.0,2013.22,2013.22,0
117912.0,12.0,1112503.2,1112503.2,0
118.0,170412.0,0.052404,0.052404,0
212996.0,115771.0,817.46,817.46,0
25.0,26.0,2156335.34,2156335.34,0
112.0,153607.0,108414.39,108414.39,0
16.0,136474.0,393.5,393.5,0
25384.0,25856.0,2822.25,2822.25,0
69289.0,69521.0,2e-05,2e-05,0
23041.0,15331.0,1390.01,1390.01,0
212.0,11.0,16195.74,16195.74,0
6586.0,115081.0,355.77,355.77,0
70.0,49096.0,15248.69,15248.69,0
70.0,257741.0,141135.17,141135.17,0
12386.0,239436.0,343.28,343.28,0
12204.0,19325.0,129.18,129.18,0
1394.0,214527.0,153.32,153.32,0
133159.0,234116.0,2013.93,2013.93,0
425.0,12386.0,206.83,206.83,0
70.0,212418.0,251.82,251.82,0
110299.0,112926.0,6498.64,6498.64,0
10881.0,132483.0,611.35,611.35,0
531.0,20.0,14310.02,14310.02,0
110.0,141632.0,186.56,186.56,0
115481.0,24063.0,938.08,938.08,0
4308.0,219760.0,177.97,177.97,0
29867.0,210484.0,1169.88,1169.88,0
270372.0,270308.0,0.162386,0.162386,0
7082.0,17213.0,368.27,368.27,0
1390.0,3460.0,2392.04,2392.04,0
70.0,235676.0,83444.78,83444.78,0
70.0,63587.0,354.11,354.11,0
8488.0,214867.0,63.12,63.12,0
70850.0,70850.0,0.067292,0.067292,0
19856.0,17180.0,34798.42,34798.42,0
136136.0,137293.0,335.78,335.78,0
18656.0,13354.0,2615.74,2615.74,0
27436.0,228555.0,273.58,273.58,0
135933.0,135933.0,3735.88,3735.88,0
24070.0,120229.0,96.43,96.43,0
211362.0,6269.0,1938.03,1938.03,0
19931.0,10154.0,7324.82,7324.82,0
17213.0,211860.0,1744.56,1744.56,0
52914.0,154228.0,247.17,247.17,0
19413.0,25.0,162833.85,162833.85,0
2.0,123651.0,37537.86,37537.86,0
70.0,129759.0,166.62,166.62,0
158021.0,60382.0,1178.16,1178.16,0
25634.0,115081.0,2002.14,2002.14,0
135933.0,36242.0,4174.87,4174.87,0
3440.0,8801.0,184.03,184.03,0
70.0,158021.0,709.72,709.72,0
142513.0,243063.0,500.72,500.72,0
70.0,246269.0,2249.49,2249.49,0
13.0,17891.0,33804.47,33804.47,0
2293.0,27868.0,1156.53,1156.53,0
5621.0,1231.0,1331.36,1331.36,0
28370.0,26.0,3419584.53,3419584.53,0
10311.0,29867.0,4699.28,4699.28,0
124049.0,229026.0,95.8,95.8,0
220164.0,245411.0,969.86,969.86,0
235053.0,210.0,20408.85,20408.85,0
70.0,1126.0,21374.14,21374.14,0
110080.0,27425.0,6216.68,6216.68,0
29592.0,11832.0,6249.3,6249.3,0
70.0,27915.0,152.55,152.55,0
10.0,248739.0,12668.36,12668.36,0
8.0,25.0,179.83,179.83,0
18.0,216.0,1498.98,1498.98,0
13.0,20511.0,8730.64,8730.64,0
16262.0,22595.0,1957.24,1957.24,0
29640.0,17380.0,29317.49,29317.49,0
124359.0,26300.0,3027588.96,3027588.96,0
210.0,150028.0,15400.95,15400.95,0
16.0,139382.0,838.16,838.16,0
11265.0,22129.0,2620.62,2620.62,0
22661.0,1291.0,3816.7,3816.7,0
115771.0,214527.0,801.51,801.51,0
120229.0,8811.0,8632.72,8632.72,0
216.0,216.0,626.57,626.57,0
11.0,11.0,19.96,19.96,0
17036.0,27436.0,25.75,25.75,0
144292.0,28930.0,8.07,8.07,0
2514.0,14195.0,1852.23,1852.23,0
8540.0,13590.0,5540.12,5540.12,0
23726.0,24027.0,6793.95,6793.95,0
23494.0,25520.0,51271.15,51271.15,0
2196.0,120336.0,194.43,194.43,0
11314.0,115690.0,2895.3,2895.3,0
157948.0,59115.0,3853.3,3853.3,0
138920.0,21876.0,1113.38,1113.38,0
5082.0,212854.0,207.5,207.5,0
27868.0,62215.0,2496.92,2496.92,0
235647.0,138512.0,903472.95,903472.95,0
70.0,4308.0,1443.6,1443.6,0
119699.0,2.0,292946.63,292946.63,0
212.0,212.0,3511.19,3511.19,0
69314.0,71705.0,0.021812,0.021812,0
114948.0,217215.0,93.62,93.62,0
11255.0,11255.0,43259.73,50691.03,0
21260.0,12204.0,199.72,199.72,0
215278.0,117946.0,93980.82,93980.82,0
14620.0,37714.0,1088.16,1088.16,0
26.0,124503.0,15080.51,15080.51,0
64057.0,165362.0,1043.26,1043.26,0
119927.0,220729.0,973.47,973.47,0
70.0,14.0,22386.16,22386.16,0
12063.0,223113.0,891.3,891.3,0
23486.0,24202.0,1027371.18,1027371.18,0
17096.0,117946.0,205175.79,205175.79,0
6269.0,1390.0,1099.45,1099.45,0
12274.0,1768.0,112.77,112.77,0
22185.0,22185.0,1253.08,187.09,0
212379.0,15.0,22125.96,22125.96,0
11222.0,13243.0,1180.17,1180.17,0
5082.0,15607.0,488.54,488.54,0
224.0,6045.0,3229.51,3229.51,0
135558.0,235889.0,1637.13,1637.13,0
72.0,26765.0,7181068.84,7181068.84,0
225265.0,21048.0,449.9,449.9,0
214.0,72523.0,0.025735,0.025735,0
30731.0,123440.0,2015.21,2015.21,0
167112.0,68517.0,1093.92,1093.92,0
24070.0,219760.0,49338.32,49338.32,0
11305.0,110856.0,499.59,499.59,0
70.0,112646.0,470.4,470.4,0
22185.0,4187.0,7456.49,7456.49,0
17319.0,141167.0,622.79,622.79,0
1394.0,22435.0,13285.8,13285.8,0
123519.0,151442.0,1091.66,1091.66,0
22124.0,349.0,303.0,303.0,0
135558.0,135933.0,605.51,605.51,0
14.0,5082.0,242.47,242.47,0
